Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Country
2021-03-27 20:36:00+00:00,1375909490038603778,"There is a huge gender gap in the task forces &amp; panels that are supposed to be leading the #COVID19 recovery.

There is simply no excuse for that.

Women’s full representation and leadership are a prerequisite for a safer, fairer &amp; equal world.

 ",antonioguterres,451,149,UN
2021-03-27 20:30:17+00:00,1375908054097616901,"I am deeply shocked by the killing of dozens of civilians, including children &amp; young people, by security forces in Myanmar today.

The continuing military crackdown is unacceptable and demands a firm, unified &amp; resolute international response. ",antonioguterres,8378,2915,UN
2021-03-27 12:17:00+00:00,1375783912614490112,"73% of women journalists surveyed by @UNESCO said they faced online violence while doing their job.

There should be no room for misogyny and violence in journalism.

Social media platforms &amp; governments must protect women journalists from online violence.
",antonioguterres,711,284,UN
2021-03-26 21:25:27+00:00,1375559548392595462,"There is no health without mental health.

One year into the #COVID19 pandemic, let's remember to take care of our mental health &amp; support one another. 
",antonioguterres,1127,376,UN
2021-03-26 14:58:49+00:00,1375462249385619456,"Join me, the @UN and people everywhere as we mark #EarthHour by switching off our lights for an hour on Saturday March 27th at 8:30 p.m., your local time.

Let’s show the world that we are determined to take #ClimateAction to protect the one home we all share. ",antonioguterres,2121,883,UN
2021-03-26 01:03:45+00:00,1375252095767576577,"Rather than trying to restore yesterday’s economy, which failed so many, governments must invest in measures to protect citizens from poverty, hunger &amp; existential threats.

We must meet the expectations of those we serve with unity, solidarity &amp; action.  ",antonioguterres,459,159,UN
2021-03-25 20:05:23+00:00,1375177008385306625,"The impact of the transatlantic slave trade remains visible today - in racial injustice and inequality.

As we #RememberSlavery, let us commit to #FightRacism to build a world where justice prevails, and where all can live with dignity, in peace &amp; freedom. ",antonioguterres,803,305,UN
2021-03-25 12:54:39+00:00,1375068612889874434,"Today, the #OlympicTorchRelay commenced in Fukushima, Japan, ahead of the Tokyo Olympics.

I salute the participants as they carry this symbol of hope and resilience across the country and convey our best wishes to Japan and all Olympic athletes. ",antonioguterres,550,144,UN
2021-03-25 07:05:00+00:00,1374980619822755841,"From intimidation to ambushes and kidnapping, many of our @UN colleagues face extreme danger as they carry out their vital work.

We must do everything we can to ensure that those who undertake lifesaving work have the protection they need to fulfil their vital mission.",antonioguterres,1156,326,UN
2021-03-25 01:19:00+00:00,1374893545614671874,"The transatlantic slave trade ended more than 200 years ago, but the idea of white supremacy that underpinned it remains alive.

We must end the legacy of this racist lie &amp; address the pernicious &amp; persistent consequences of slavery. #RememberSlavery ",antonioguterres,1516,601,UN
2021-03-24 17:23:51+00:00,1374773971904835590,"Without truth, there can be no justice and no progress.

On this International Day for the Right to Truth about Human Rights Abuses, we honor all victims &amp; survivors, reaffirm their dignity &amp; renew our commitment to justice and remedy for them.

",antonioguterres,1133,368,UN
2021-03-24 02:54:00+00:00,1374555065365585920,"I am deeply concerned that many low-income countries have not yet received a single #COVID19 vaccine dose, while wealthier countries are on track to vaccinating their entire population.

Vaccines must be a global public good. The world must unite to make this a reality.",antonioguterres,3255,1032,UN
2021-03-23 21:55:00+00:00,1374479819585548288,"I'm shocked &amp; saddened by the deadly fire in the Cox's Bazar refugee camp in Bangladesh.

My solidarity with the tens of thousands affected by this tragedy &amp; my thanks to everyone on the ground - including UN teams - assisting them.

",antonioguterres,706,223,UN
2021-03-23 18:11:05+00:00,1374423470017105936,"The #ClimateAction decisions countries take during this make-or-break year have the power to limit temperature rise to 1.5 degrees.

We simply cannot contemplate any alternative.

This is the path to peace and prosperity on a healthy planet.

",antonioguterres,991,359,UN
2021-03-23 04:30:00+00:00,1374216836443688962,"The ocean faces unprecedented threats due to human activity.

Restoring its ability to regulate the climate is a defining challenge.

Making peace with nature &amp; protecting our planet is the only way we will be able to ensure a sustainable future for humanity. #WorldMetDay ",antonioguterres,805,332,UN
2021-03-23 01:01:00+00:00,1374164240429322240,"The world has witnessed deadly attacks, harassment &amp; discrimination against Asians &amp; people of Asian descent.

These acts have perpetuated a centuries-long history of scapegoating, exploitation &amp; abuse.

This moment of challenge for all must be a time to uphold dignity for all.",antonioguterres,1609,530,UN
2021-03-22 22:24:22+00:00,1374124824826626053,"I’m profoundly concerned about the rise of violence against Asians &amp; people of Asian descent.

In some countries, Asian women have been targeted for attack, adding misogyny to the toxic mix of hatred.

There can be no room for hatred in the future we are striving to build.",antonioguterres,1438,400,UN
2021-03-22 18:35:25+00:00,1374067206586261519,"3 billion people and 2 out of 5 health care facilities lack adequate access to hand hygiene facilities.

We can't keep ignoring the value of water.

Access to clean water and to safe sanitation services is essential to a life of dignity and equality.  ",antonioguterres,583,220,UN
2021-03-22 07:25:00+00:00,1373898489000648704,"We see racism in the pervasive discrimination against people of African descent.

In the oppression endured by indigenous peoples.

In the abhorrent violence against people of Asian descent.

Wherever we see it, we must #FightRacism &amp; condemn it without reservation or hesitation.",antonioguterres,1501,480,UN
2021-03-22 02:03:00+00:00,1373817455274000384,"Access to water is a defence against ill-health, indignity and the challenges derived from the climate crisis.

This #WorldWaterDay, let's commit to intensifying global efforts so all may have equitable access to this most precious resource. ",antonioguterres,1703,618,UN
2021-03-21 18:02:00+00:00,1373696407819804673,"To #FightRacism, we have to be proactively anti-racist.

Racism is a complex cultural phenomenon. Eradicating it is not a one-time exercise - it demands action, every day at every level, from all of us.",antonioguterres,2111,657,UN
2021-03-21 11:10:00+00:00,1373592724478304256,"All people are born equal.

Supremacy is an evil lie.

Racism kills.

#FightRacism",antonioguterres,14347,2728,UN
2021-03-21 07:10:00+00:00,1373532326236459010,"We continue losing forests at an alarming rate - 10 million hectares every year.

But it is not too late to undo some of the damage we have caused.

This #IntlForestDay let's commit to restore and conserve our forests for the benefit of people and the planet. ",antonioguterres,1303,595,UN
2021-03-20 23:01:00+00:00,1373409265625407494,"Racism is a global evil.

It transcends generations and contaminates societies.

It perpetuates inequality, oppression and marginalization.

Let us work together to rid the world of racism so all may live in a world of peace, dignity and opportunity. #FightRacism ",antonioguterres,3215,1223,UN
2021-03-20 12:07:00+00:00,1373244681207783431,"Women in @UNPeacekeeping host countries help resolve conflicts and broker peace, but often remain excluded from decision-making.

Let’s recommit to their full, equal and meaningful participation in peace processes. #CSW65  ",antonioguterres,710,231,UN
2021-03-20 06:46:00+00:00,1373163898514251777,"One year into the #COVID19 crisis, we are all looking forward to be close again to our loved ones and go back to the things that bring us joy.

This #HappinessDay, let's remember to continue taking care of ourselves and each other.

#OnlyTogether will we defeat the pandemic. ",antonioguterres,466,130,UN
2021-03-20 03:55:00+00:00,1373120864913403904,"The killing of peaceful demonstrators and arbitrary arrests in Myanmar, including of journalists, is utterly unacceptable.

The continuing brutal violence by the military in Myanmar must stop.

A firm, unified international response is urgently needed. ",antonioguterres,5184,3263,UN
2021-03-20 02:05:00+00:00,1373093182930571268,"Much of today’s racism is entrenched in centuries of colonialism &amp; slavery.

It's time to acknowledge &amp; repair longstanding wrongs &amp; reverse their consequences.

Reparatory justice is essential for reconciliation &amp; the creation of societies based on fairness, equality &amp; respect. ",antonioguterres,1126,441,UN
2021-03-20 00:00:01+00:00,1373061730138521612,"With courage &amp; determination, Scholastica Dery of Ghana has been a leader in her community's response to #COVID19.

Women make up 70% of the world’s healthcare workforce, but rarely occupy decision-making positions.

To rebuild a better, healthier world, we must right this wrong. ",antonioguterres,629,205,UN
2021-03-19 22:08:51+00:00,1373033755133218820,"Ending &amp; preventing sexual exploitation and abuse by UN personnel is a top priority for me.

Here is our latest report on how we are working to root out this scourge and ensure the rights and dignity of victims are upheld.

",antonioguterres,262,104,UN
2021-03-19 19:55:54+00:00,1373000298415935499,"The dangerous rise in extremism, white supremacy, antisemitism &amp; Islamophobia should worry each one of us.

We all need to mobilize to #FightRacism everywhere and uphold human rights &amp; human dignity. ",antonioguterres,946,380,UN
2021-03-19 18:59:24+00:00,1372986079054331906,"Young people around the planet are raising their voices to protest the world's failure to tackle the climate crisis in earnest.

We cannot wait any longer for meaningful, urgent #ClimateAction. It's time to deliver on our promise. ",antonioguterres,556,182,UN
2021-03-19 08:59:00+00:00,1372834981416865795,"I offer my best wishes to everyone marking #Nowruz.

As the world comes together to defeat #COVID19, Nowruz serves as inspiration to recover &amp; rebuild in a more just &amp; durable way, in harmony with nature.

May this day advance happiness, health &amp; harmony to all. ",antonioguterres,1391,423,UN
2021-03-19 03:53:00+00:00,1372757973940903939,"If you don’t feed people, you feed conflict.

The world is facing multiple conflicts, driven by famine, and worsened by #COVID19 &amp; the climate crisis.

We have a responsibility to do everything in our power to end violence &amp; alleviate the suffering of millions of people.",antonioguterres,1703,590,UN
2021-03-17 22:13:33+00:00,1372310162178981893,"Racism is abhorrent &amp; ugly, and it plagues our world.

We must reject and condemn it without reservation, without hesitation, without qualification, every time and everywhere.",antonioguterres,4738,1531,UN
2021-03-17 17:53:15+00:00,1372244656201797633,"Indigenous peoples are custodians of 80% of the world’s biodiversity.

Yet they continue to be denied their rights to lands, territories &amp; resources.

It's time to heed their voices, reward their knowledge and respect their rights.

",antonioguterres,1433,578,UN
2021-03-16 20:50:51+00:00,1371926963485573134,"Women’s full representation and leadership are a prerequisite for a fair and better world.

My thanks to representatives from women’s civil society at #CSW65 for sharing their concerns and ideas for making gender equality a reality for all.

 ",antonioguterres,812,239,UN
2021-03-16 07:40:00+00:00,1371727936756326408,"Gender equality is essentially a question of power.  We live in a male-dominated world with a male-dominated culture.

This discrimination harms us all.

Only through the equal participation of women can we benefit from the intelligence, experience &amp; insights of all of humanity.",antonioguterres,2615,987,UN
2021-03-16 02:30:00+00:00,1371649922987085825,"#COVID19 has sparked a shadow epidemic of violence against women worldwide, online &amp; offline.

The damage is incalculable &amp; will resound down the decades, into future generations.

Now is the time to change course. Women’s equal participation is the game-changer we need. #CSW65 ",antonioguterres,973,455,UN
2021-03-15 23:15:00+00:00,1371600849810644996,"I'm appalled by the escalating violence in Myanmar at the hands of the military.

I urge the international community to work collectively and bilaterally to help bring an end to the repression. ",antonioguterres,5200,3520,UN
2021-03-15 20:33:50+00:00,1371560290458943490,"As we mark 10 years of the Syrian conflict, we cannot let this tragic moment pass in silence.

These voices from Syria are a reminder of the decade-long nightmare its people have had to endure. This has to stop.

 ",antonioguterres,1253,479,UN
2021-03-15 18:14:58+00:00,1371525343429992452,"The fallout from #COVID19 has shown how deeply gender inequality remains embedded in the world’s political, social &amp; economic systems.

This is a crisis with a woman’s face.

Together, we have a chance to leave behind entrenched exclusion &amp; build a just and equal future. #CSW65",antonioguterres,582,201,UN
2021-03-14 23:47:21+00:00,1371246603718246401,"I'm very proud and grateful for the work my @UN colleagues worldwide are doing in support of communities affected by the #COVID19 crisis.

#OnlyTogether can we end this pandemic and recover better. 
 ",antonioguterres,824,214,UN
2021-03-14 10:25:00+00:00,1371044684437536769,"While all countries are facing economic strain as a result of #COVID19, the solution does not lie in cutting aid to starving children.

The relatively small amounts of money involved in humanitarian aid are an investment not only in people, but in peace.",antonioguterres,1395,431,UN
2021-03-13 23:21:00+00:00,1370877583483564034,"We all want the pandemic to end so we can get back to doing what we miss. For me, that's travelling to meet &amp; hear from people around the world.

We can end this crisis faster but only if vaccines are available and affordable to all.

#OnlyTogether can we end the pandemic. ",antonioguterres,1131,286,UN
2021-03-13 13:24:00+00:00,1370727343497576450,"The intentional use of the starvation of civilians as a method of waging war is a war crime.

This week I urged the @UN Security Council to seek accountability for these atrocious acts, and to remind parties to conflict of their obligations under international humanitarian law.",antonioguterres,3815,2046,UN
2021-03-13 07:07:00+00:00,1370632468378701826,"I will never forget the strength &amp; resilience of the survivors &amp; first responders I met in the aftermath of Cyclones Idai &amp; Kenneth in Mozambique.

Two years on, Mozambique still needs our help. I call on the international community to support the @UN humanitarian response plan. ",antonioguterres,1155,269,UN
2021-03-12 22:18:04+00:00,1370499361088618498,"I'm deeply saddened to learn of yet another mass abduction of students from a school in Nigeria.

Schools must remain safe spaces to learn without fear of violence. The students must be returned to their families, and those responsible for this crime must be brought to justice.",antonioguterres,2289,749,UN
2021-03-11 22:45:00+00:00,1370143748722720769,"Famine &amp; hunger are no longer about lack of food.

They are now largely man-made – concentrated in countries affected by large-scale, protracted conflict.

We have a responsibility to do everything in our power to tackle both hunger and conflict, if we are to solve either. ",antonioguterres,1481,663,UN
2021-03-11 19:21:08+00:00,1370092443601932296,"One full year into the #COVID19 pandemic, the most vulnerable continue to suffer the most.

The @UN will keep working to help the world recover better, with a focus on the needs of those who have borne the burden of this crisis. #OnlyTogether 
",antonioguterres,493,195,UN
2021-03-11 15:59:35+00:00,1370041722416300035,"Today I am launching a new campaign calling for #COVID19 vaccines to be available to everyone, everywhere.

This year of crisis has caused a tidal wave of suffering.

#OnlyTogether can we all end this pandemic &amp; get back to the things we love.

 ",antonioguterres,1802,679,UN
2021-03-11 11:01:00+00:00,1369966580889747456,"One year from the start of the #COVID19 pandemic, recovery spending has fallen short of commitments to build back more sustainably.

We have a unique opportunity to build a cleaner, greener, more equitable world. Let's not waste it. ",antonioguterres,458,166,UN
2021-03-11 07:29:00+00:00,1369913229019729921,"Wednesday's adoption of the economic &amp; environmental framework to #MakeNatureCount is a historic step towards transforming how we view &amp; value nature.

No longer will we allow mindless environmental destruction to be considered as economic progress. ",antonioguterres,637,297,UN
2021-03-11 04:32:00+00:00,1369868685775618048,"10 years since the tragic Great East Japan Earthquake and Tsunami, Japan has invested heavily in building back safer, sharing the lessons learned with the world.

To prevent &amp; manage disasters, countries need to plan, invest, give early warnings &amp; prioritize the most vulnerable. ",antonioguterres,713,230,UN
2021-03-11 01:35:00+00:00,1369824142170746881,"Half of Syria's children have never lived a day without war. 

10 years into the conflict, it's imperative that we continue to reach all Syrians in need of humanitarian assistance.

Failure to do so would condemn the Syrian people to more despair. We cannot let that happen.",antonioguterres,1028,334,UN
2021-03-11 00:33:00+00:00,1369808539468914688,"For 10 years, the world has watched Syria spiral into destruction and bloodshed.

In that time, Syrians have endured some of the greatest crimes the world has witnessed this century.

The perpetrators must be held accountable if there is to be sustainable peace in Syria. ",antonioguterres,703,239,UN
2021-03-10 23:30:00+00:00,1369792685091983367,"The Syrian people, longtime hosts to refugees, have been condemned to 10 years of unbearable suffering.

It's time for parties to the conflict to come together in a negotiated political settlement, supported by the @UN and the international community &amp; put an end to the war.",antonioguterres,687,201,UN
2021-03-10 22:13:51+00:00,1369773523674292227,"Two years ago, the @UN family lost 21 of our colleagues in a tragic plane crash in Ethiopia.

We continue to honour their legacy, keeping their spirit of service alive in our work.

My thoughts are with the families and loved ones of all the victims.",antonioguterres,1694,312,UN
2021-03-10 04:24:00+00:00,1369504284459474952,"Violence against women is disgracefully widespread.

1 in 3 women are subjected to physical or sexual violence in their lifetimes, according to @WHO.

Our male-dominated societies expose women to violence. We must change the power imbalance now.

 ",antonioguterres,1166,452,UN
2021-03-09 21:14:32+00:00,1369396204812066820,"Since its creation 15 years ago, the @UN Central Emergency Response Fund has allocated $7 billion in funding to help millions of people in humanitarian crisis.

@UNCERF has helped us deliver faster, better &amp; save more lives. #InvestInHumanity
 ",antonioguterres,602,176,UN
2021-03-08 21:58:39+00:00,1369044921521496067,"Women make @UNPeacekeeping activities more effective &amp; forge strong relationships with the communities they protect.

I’m grateful for their leadership and contributions to lasting peace.

#InternationalWomensDay ",antonioguterres,542,176,UN
2021-03-08 18:33:03+00:00,1368993182160150528,"As we recover from this crisis, the world has an opportunity to leave behind generations of entrenched &amp; systemic discrimination against women and girls.

It is time to build an equal future.

",antonioguterres,708,208,UN
2021-03-07 23:45:00+00:00,1368709296049954817,"Even as women have played critical roles during #COVID19, we have seen a roll-back in hard-won advances in women’s rights.

It is time to build an equal future.  This is job for everyone – and for the benefit of everyone. #InternationalWomensDay ",antonioguterres,2081,1027,UN
2021-03-07 19:11:50+00:00,1368640551394938881,"Millions of classrooms worldwide have sat empty for almost a year as a result of #COVID19.

This is a tragedy - for children, for their countries and for the future of humankind.

We must prioritize the safe reopening of schools &amp; uphold the right of every child to an education. ",antonioguterres,1029,332,UN
2021-03-07 13:48:24+00:00,1368559156647583748,"I call on leaders to take 6 gender equality steps:

Ensure equal representation.

Invest in the care economy.

Remove barriers to women’s full economic inclusion.

Repeal all discriminatory laws.

Address violence against women.

Call out systemic bias.
",antonioguterres,1369,563,UN
2021-03-07 11:35:00+00:00,1368525585824182275,"Gender equality is a question of power.

But equal power will not happen by itself in a male-dominated world.

We must act decisively to support women in leadership and do far more to appoint women to high-level positions. #InternationalWomensDay",antonioguterres,3789,1457,UN
2021-03-07 02:55:15+00:00,1368394786428846081,"Crime is becoming increasingly transnational, organized and complex.

The @UN Crime Congress is an opportunity to galvanize international cooperation to help pave the way to a world of justice and integrity for everyone.  ",antonioguterres,1091,418,UN
2021-03-06 17:22:16+00:00,1368250591714115585,"12 million #COVID19 vaccines have arrived in 19 countries thanks to COVAX – the @UN-led initiative to ensure equitable access worldwide.

I’m delighted to see this progress in the rollout of vaccines worldwide.

#OnlyTogether can we overcome this crisis.
 ",antonioguterres,696,233,UN
2021-03-06 12:10:00+00:00,1368172005653057536,"As a proud feminist, I've made gender equality a top priority in my work. Gender parity is now a reality in top @UN jobs for the first time in history.

Only with women’s equal participation across all spheres will we benefit from the intelligence &amp; experience of all of humanity.",antonioguterres,5691,1452,UN
2021-03-06 04:03:00+00:00,1368049448350183426,"Delivering aid in Yemen is challenging – but humanitarian workers are up to the challenge.

Last year, the @UN &amp; partners helped over 10 million people each month.

I count on the international community to help fund our work &amp; bring Yemenis back from the brink of catastrophe. ",antonioguterres,759,267,UN
2021-03-05 23:01:00+00:00,1367973447888953347,"This week our @UN @JointSDGFund released $41 million in support of projects tackling climate change, poverty &amp; the digital divide - and will help bring us a step closer to reaching the #GlobalGoals. ",antonioguterres,432,141,UN
2021-03-05 02:55:00+00:00,1367669947678171137,"931 million tons of food went to waste in 2019 - enough to circle the Earth 7 times.

Food waste is environmentally, economically &amp; morally outrageous.

We must rethink the way we produce and consume. ",antonioguterres,1080,475,UN
2021-03-04 20:51:50+00:00,1367578556696584200,"As a trained engineer, I am passionate about the potential of engineering to help solve the most pressing challenges facing our world.

But to truly maximize that potential, we must ensure women &amp; girls have equal opportunities &amp; representation in this field. #WorldEngineeringDay ",antonioguterres,762,236,UN
2021-03-04 03:48:00+00:00,1367320897498079236,"For most people in Yemen, life is now unbearable.

Two out of every three people need food, healthcare or other lifesaving support from aid organizations.

This is not the moment to step back from Yemen. ",antonioguterres,1590,546,UN
2021-03-03 19:43:09+00:00,1367198882480992256,"We need to transform how we view &amp; value nature.

Nature’s resources still don't figure in our calculations of wealth.

If we reflect nature’s true value in all our policies, plans &amp; economic systems the rewards will be immense.

 ",antonioguterres,750,299,UN
2021-03-03 04:51:00+00:00,1366974364177096706,"Some 90% of the world’s poorest people depend on forest resources - many of them indigenous communities.

This #WorldWildlifeDay, I urge governments, businesses &amp; people everywhere to scale up efforts to conserve forests &amp; support forest communities. ",antonioguterres,1632,623,UN
2021-03-03 01:45:00+00:00,1366927555811450881,"These 168 empty @UNICEF backpacks &amp; desks at the @UN in NY represent the 168 million children who have been out of school for a year due to #COVID19.

We are facing a global education crisis. No effort should be spared to safely bring every child back into the classroom. ",antonioguterres,1234,497,UN
2021-03-02 20:20:00+00:00,1366845766921162753,"Today, I call on all governments, private companies &amp; local authorities to take 3 #ClimateAction steps:

Cancel all global coal projects in the pipeline.

End coal plant financing &amp; shift investment to renewable energy projects.

Jump-start a global effort to a just transition. ",antonioguterres,2124,902,UN
2021-03-02 17:46:46+00:00,1366807203521429512,"I welcome the release of the schoolgirls abducted in Nigeria last week.

Schools must always be safe spaces for children to learn without fear of violence.",antonioguterres,2224,491,UN
2021-03-01 18:13:08+00:00,1366451452072382479,"The outcome of today’s pledging event for Yemen is disappointing.

I thank those who pledged generously &amp; ask others to consider again what they can do to help stave off the worst famine the world has seen in decades.

The @UN stands with the starving people of Yemen.",antonioguterres,1414,474,UN
2021-03-01 03:05:00+00:00,1366222913163038721,"Stigma and discrimination risk the health, dignity and security of people vulnerable to HIV/AIDS.

To achieve a #ZeroDiscrimination world, we must ensure equal access to services &amp; the meaningful participation in society for all.

 ",antonioguterres,500,192,UN
2021-03-01 01:38:43+00:00,1366201199595294720,"I strongly condemn the deadly crackdown in Myanmar.

I urge the international community to send a clear signal to the military that it must respect the will of the people of Myanmar as expressed through the election and stop the repression. ",antonioguterres,3981,2354,UN
2021-02-28 12:58:00+00:00,1366009758122205185,"White supremacy &amp; neo-Nazi movements are more than domestic terror threats - they are becoming a transnational threat that is growing by the day.

We need global coordinated action to defeat this grave and rising danger.",antonioguterres,6753,2492,UN
2021-02-28 03:05:00+00:00,1365860525427412995,"39 billion school meals have been missed worldwide since the onset of #COVID19.

This is the biggest hunger and education crisis in history.

We must scale up the funding &amp; programs that will help ensure no child is left behind. ",antonioguterres,1137,395,UN
2021-02-27 22:06:00+00:00,1365785279110463493,"One year ago, I made an appeal for the world to achieve full gender equality.

Soon after, the #COVID19 pandemic struck, erasing years of progress in the fight for women's rights.

As we look to recover from this crisis, women’s leadership will be vital to build a better world. ",antonioguterres,732,271,UN
2021-02-27 14:50:00+00:00,1365675556029669379,"My deep appreciation to all frontline and medical workers like Yeashea Braddock, who I met yesterday when receiving the vaccine. They are leading efforts to turn the tide on the #COVID19 pandemic.

In unity and solidarity, we will overcome this crisis. ",antonioguterres,631,191,UN
2021-02-27 04:55:00+00:00,1365525819184082946,"The #COVID19 pandemic has further exacerbated entrenched discrimination against women and girls.

None of this happened by accident - it is the result of generations of exclusion.

Women’s equal leadership and representation is the game changer we need.",antonioguterres,696,206,UN
2021-02-27 01:05:00+00:00,1365467938312970240,"I welcome the @UN Security Council resolution recognizing vaccine equity as crucial to international peace &amp; security.

In a pandemic, we are only safe once everyone is safe.",antonioguterres,2369,696,UN
2021-02-26 22:37:52+00:00,1365430910393450496,"I'm grateful to the City of New York to have received my second dose of the #COVID19 vaccine at the Morris High School in the Bronx today.

Ensuring equitable access to vaccines and treatments for everyone, everywhere, is the only way we will overcome this crisis. ",antonioguterres,1173,194,UN
2021-02-26 20:15:49+00:00,1365395162185289745,"I am appalled by the abduction of more than 300 girls during an attack on a secondary school in Nigeria today.

Attacks on schools are a heinous violation of human rights.

The girls must be released to their families immediately &amp; unconditionally.",antonioguterres,6586,2579,UN
2021-02-26 13:27:00+00:00,1365292281545261058,"We are nowhere near the level of ambition needed to meet the #ParisAgreement goals.

Nationally Determined Contributions of major emitters must set more ambitious targets for 2030.

Long-term commitments must be matched by immediate actions that people &amp; planet desperately need. ",antonioguterres,1490,731,UN
2021-02-26 04:30:00+00:00,1365157139862278144,"#COVID19 has highlighted a yawning gap in access to digital tools, including vast gender disparities.

To profit fully from the technological revolution, we must urgently close the digital divide keeping millions from reaching their potential.  ",antonioguterres,334,90,UN
2021-02-26 00:34:00+00:00,1365097748668633088,"Vaccine equity is the biggest moral test before the global community.

We must ensure that everybody, everywhere, can be vaccinated as soon as possible.

We cannot afford to split our planet and societies into vaccine haves and have-nots.",antonioguterres,1938,665,UN
2021-02-25 11:45:00+00:00,1364904223654125569,"Vaccine equity affirms human rights. Vaccine nationalism denies it.

As I told the Human Rights Council this week, #COVID19 vaccines must be a global public good, accessible and affordable for all.",antonioguterres,1469,473,UN
2021-02-24 23:06:06+00:00,1364713239909715980,"People are demanding action on racism, persecution, gender equality &amp; the protection of indigenous &amp; LGBTQ people.

The @UN Call to Action on Human Rights places human dignity for all at the core of our response to global challenges. ",antonioguterres,1346,364,UN
2021-02-24 19:34:32+00:00,1364660000354934787,"This is fantastic news for our global fight against #COVID19.

The COVAX Facility is our best way to ensure equitable global access to safe &amp; effective vaccines. We must ensure it is fully funded and supported. ",antonioguterres,641,167,UN
2021-02-24 16:46:00+00:00,1364617587494178818,"We cannot create a better world for all if human rights are only available to the privileged.

We need concerted, global and meaningful determination to deliver human rights for everyone, everywhere, at all times.  ",antonioguterres,2191,885,UN
