Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Country
2021-02-28 18:21:37+00:00,1366091200491618304,"We have also extended the UIF’s special COVID-19 wage support benefit until 15 March 2021 for those sectors of the economy that have not been able to operate over this period.

https://t.co/YAc8A9h2Jt",CyrilRamaphosa,34,7,18,South Africa
2021-02-28 18:21:16+00:00,1366091111744299011,"As I announced in the State of the Nation Address, we have therefore extended the period for the Special COVID-19 Grant by a further three months, until the end of April.

https://t.co/YAc8A9h2Jt",CyrilRamaphosa,54,7,24,South Africa
2021-02-28 18:20:16+00:00,1366090858269933572,"Nearly two million South Africans are already using the COVID Alert SA mobile app to be notified if they are exposed to the virus.
 
Please go for a test if you have any symptoms of COVID-19.

https://t.co/YAc8A9h2Jt",CyrilRamaphosa,33,17,12,South Africa
2021-02-28 18:20:00+00:00,1366090792612343816,"Wearing a mask and avoiding crowds is even more important.
 
And it is now even more important that we all download the COVID Alert SA mobile app onto our cellphones.

https://t.co/6qAPdHwv3E",CyrilRamaphosa,47,11,16,South Africa
2021-02-28 18:19:45+00:00,1366090729697722371,"Because the new variant is transmitted more easily, it has the potential to infect more people, place a greater strain on our health system and lead to a greater loss of life.
 
Therefore, social distancing is even more critical.

https://t.co/YAc8A9h2Jt",CyrilRamaphosa,47,11,27,South Africa
2021-02-28 18:10:33+00:00,1366088416920825856,"We were able to emerge from the second wave because most people adhered to the tighter restrictions and observed the basic health protocols, including wearing masks in public and social distancing.

https://t.co/CxMjPgF1O9",CyrilRamaphosa,148,30,52,South Africa
2021-02-28 18:08:08+00:00,1366087806242746375,"When I last addressed the nation, at the beginning of this month, the country had passed the peak of the second wave of coronavirus infections.

https://t.co/CxMjPgF1O9",CyrilRamaphosa,42,2,24,South Africa
2021-02-28 18:07:26+00:00,1366087632749551622,We are in constant contact with various other vaccine manufacturers to ensure that we have the necessary quantities of vaccines when we need them.,CyrilRamaphosa,193,36,47,South Africa
2021-02-28 18:07:23+00:00,1366087616467251204,"We have also secured 20 million doses from Pfizer, which will be delivered from the second quarter.
 
Additionally, we have secured 12 million vaccine doses from the COVAX facility and are in the process of finalising our dose allocation from the African Union.",CyrilRamaphosa,150,19,63,South Africa
2021-02-28 18:07:01+00:00,1366087526788849665,"We have recently signed an agreement with Johnson &amp; Johnson to secure 11 million doses.
 
Of these doses, 2.8 million doses will be delivered in the second quarter and the rest spread throughout the year.",CyrilRamaphosa,109,17,50,South Africa
2021-02-28 18:06:33+00:00,1366087408601694208,"Once the vaccination of healthcare workers has been completed, we will begin with phase two of the vaccine roll-out in late April or early May. Phase 2 will include the elderly, essential workers, persons living or working in institutional settings and those with co-morbidities.",CyrilRamaphosa,204,35,81,South Africa
2021-02-28 18:05:40+00:00,1366087186790174723,"A new batch of 80,000 doses of the Johnson &amp; Johnson vaccine arrived in the country yesterday, and we are steadily increasing the number of doses administered each day.
 
The start of our vaccination campaign has gone extremely well. https://t.co/XrmRUIlYvS",CyrilRamaphosa,134,8,54,South Africa
2021-02-28 18:04:35+00:00,1366086915372498950,"In the 10 days since we launched our coronavirus vaccination programme, more than 67,000 health workers – who are on the frontline of our fight against COVID-19 – have been vaccinated.",CyrilRamaphosa,104,12,43,South Africa
2021-02-28 18:04:02+00:00,1366086773265301510,"We have long held the view that a vaccine would be our most decisive measure to combat COVID-19, and to that extent set up processes at a continental and national level to prepare for the availability of an effective vaccine.",CyrilRamaphosa,78,7,28,South Africa
2021-02-28 18:02:31+00:00,1366086393215082501,"This coming Friday will mark exactly one year since the first case of coronavirus was reported in South Africa.
 
Since then, more than one-and-a-half million people in South Africa have been infected and nearly 50,000 people have been reported to have died from the disease.",CyrilRamaphosa,132,8,57,South Africa
2021-02-28 18:01:45+00:00,1366086198813356033,Developments in relation to the #coronavirus pandemic https://t.co/fre13UdAAS,CyrilRamaphosa,111,21,43,South Africa
2021-02-26 12:50:42+00:00,1365283147672338434,"Further doses of the Johnson &amp; Johnson vaccine will be arriving in the coming weeks, reaching an initial total of 500,000.

https://t.co/yWfS9nCuzP",CyrilRamaphosa,43,19,12,South Africa
2021-02-25 12:27:27+00:00,1364914909545381888,"In October last year I presented the Economic Reconstruction and Recovery Plan, which outlines the actions we must now take to rebuild our economy in the wake of the coronavirus pandemic.
 
The Plan aims to build an economy that benefits all our people.

https://t.co/j9uPxtSAjK",CyrilRamaphosa,17,8,7,South Africa
2021-02-25 07:29:16+00:00,1364839865741955073,"Our educators, like our health professionals, gave of their best this past year. They displayed the utmost professionalism in going to teach despite the risks.
 
We are deeply saddened by the educators who we have lost to COVID-19.

https://t.co/c4y9jHoedZ",CyrilRamaphosa,34,14,10,South Africa
2021-02-25 07:28:39+00:00,1364839713614536706,"I wish to begin by congratulating the #Classof2020 for the overall pass rate of 76.2% in the National Senior Certificate exams. This is an outstanding achievement considering the huge disruption caused to the academic year by the coronavirus pandemic.

https://t.co/c4y9jHoedZ",CyrilRamaphosa,45,18,10,South Africa
2021-02-23 16:21:36+00:00,1364249057020039172,"Alongside these efforts to overcome the pandemic, we must work together to end hunger, promote education and the resumption of learning, and protect the planet.
 
By doing so, we will be contributing to a fair, just and inclusive recovery.

https://t.co/y9iyu9Kgk6",CyrilRamaphosa,36,17,10,South Africa
2021-02-23 16:20:39+00:00,1364248818867466245,"Another important step is to enable the transfer of medical technology for the duration of the pandemic.
 
This will allow us to increase the production of COVID-19 vaccines and other medical products, lower prices and improve distribution.

https://t.co/rUx6W1cTkO",CyrilRamaphosa,44,26,11,South Africa
2021-02-23 16:20:38+00:00,1364248814949916674,"That is why we continue to call on world leaders to support the COVAX facility to ensure rapid and equitable access to COVID-19 vaccines for all countries.

https://t.co/mvURxeILIS",CyrilRamaphosa,41,14,13,South Africa
2021-02-23 16:20:28+00:00,1364248770318372868,"No person, no country and no region must be left behind.
 
To fight the pandemic, we need to pool resources, capabilities, knowledge and intellectual property.

https://t.co/tbDVKxfHah",CyrilRamaphosa,34,15,7,South Africa
2021-02-23 16:18:14+00:00,1364248212140359685,"The campaign we are launching today recognises that overcoming the #COVID19 pandemic is essential if we are to make any progress in tackling poverty.
 
To achieve this, we must deepen cooperation to ensure equitable access to vaccines.

https://t.co/JcOeWImLfW",CyrilRamaphosa,72,42,17,South Africa
2021-02-18 13:01:04+00:00,1362386653973741572,"As we conclude this debate on the State of the Nation Address, let us resolve that, whatever our differences, we will strive together to overcome this coronavirus.
 
Let us strive together to overcome poverty, inequality and unemployment.
 
#SONAReply 
https://t.co/QiMDVpPkEu",CyrilRamaphosa,37,12,9,South Africa
2021-02-18 13:00:27+00:00,1362386495135510531,"Most importantly, I spoke last week about the focused actions we are taking, together, to recover from the devastation of this pandemic and build a new economy and a new society.

https://t.co/QiMDVpPkEu",CyrilRamaphosa,32,11,6,South Africa
2021-02-18 12:51:03+00:00,1362384133431959552,"Through its Hydrogen South Africa Strategy, government and its partners have successfully deployed hydrogen fuel cells to provide electricity in schools and to field hospitals established as part of the country's COVID-19 response.
 
#SONAReply 
https://t.co/bmQ1sX0SQc",CyrilRamaphosa,6,2,2,South Africa
2021-02-18 12:47:57+00:00,1362383352087662594,"We have worked with other Member States to develop a comprehensive and coordinated response to the COVID-19 pandemic, to promote the economic empowerment of women and to silence the guns on the continent.

#SONAReply #TheAfricaWeWant https://t.co/bmQ1sX0SQc",CyrilRamaphosa,10,1,3,South Africa
2021-02-18 12:43:25+00:00,1362382212671234053,"Tourism has been a resilient sector over decades and even during the pandemic. With the work that we are doing now, we are confident that the sector with revive and grow again.

https://t.co/bmQ1sWJhrC",CyrilRamaphosa,19,0,1,South Africa
2021-02-18 12:42:40+00:00,1362382022291951618,"We are mindful that for our international tourism arrival numbers to reach pre-COVID levels, the vaccine rollout and adoption of bio-security standards remains critical.
 
The e-visa regime remains one of the key enablers for tourism recovery.

https://t.co/bmQ1sX0SQc",CyrilRamaphosa,19,1,5,South Africa
2021-02-18 12:41:28+00:00,1362381721237393416,"We have extensive reserves of some of the world’s most valuable minerals and extensive mining expertise.
 
Mining was one of the sectors of our economy that recovered significantly following the easing of domestic and global lockdown restrictions.

https://t.co/bmQ1sX0SQc",CyrilRamaphosa,36,6,8,South Africa
2021-02-18 12:38:46+00:00,1362381039159681024,The COVID-19 pandemic has shown us how to work together to harness the entire capability of all public and private providers for service provision.,CyrilRamaphosa,10,1,1,South Africa
2021-02-18 12:38:42+00:00,1362381022294384641,"The pandemic has also exposed the inequalities in access to health care and underscored the value of a national health insurance.
 
While the pandemic has further constrained our public finances, in many ways it has also enabled progress towards the NHI.",CyrilRamaphosa,23,11,3,South Africa
2021-02-18 12:38:25+00:00,1362380953889501185,The pandemic has sharply demonstrated just how much economic growth and social development depend on the nation's health.,CyrilRamaphosa,33,8,3,South Africa
2021-02-18 12:37:28+00:00,1362380711735537673,"More broadly, our experience of the impact of the pandemic has shown the importance of the economic empowerment of women.
 
By improving the economic position of South Africa’s women we can reduce inequality, levels of child hunger and poverty.",CyrilRamaphosa,17,1,3,South Africa
2021-02-18 12:37:16+00:00,1362380662502805506,"Research like this has helped to inform our response to the pandemic from the beginning, and will continue to inform our choices as we guide our economy towards recovery.",CyrilRamaphosa,15,0,2,South Africa
2021-02-18 12:35:02+00:00,1362380099631333380,"This data shows that by October last year, total employment had recovered to almost reach the level seen in February, just before the pandemic.",CyrilRamaphosa,19,3,4,South Africa
2021-02-18 12:34:51+00:00,1362380053036818436,"A collaboration among several South African universities, this is a nationally representative study which has been tracking the impact on households since early in the pandemic.",CyrilRamaphosa,26,1,3,South Africa
2021-02-18 12:34:32+00:00,1362379976989892609,"It is also why the COVID-19 social relief measures we implemented are so important.
 
The temporary increases in payments to social grant recipients and the special COVID-19 grant provided significant support to poor households at a critical time.",CyrilRamaphosa,12,4,1,South Africa
2021-02-18 12:29:00+00:00,1362378584422309888,"Biovac, a partnership between government and the private sector, is using its vaccine storage and distribution infrastructure and capabilities to assist with the distribution of the COVID-19 vaccine to different vaccination centres.",CyrilRamaphosa,19,1,3,South Africa
2021-02-18 12:28:46+00:00,1362378522451464195,Several South African scientists and researchers at a number of world-class institutions have been involved in the management of vaccine trials in the country.,CyrilRamaphosa,16,0,1,South Africa
2021-02-18 12:28:37+00:00,1362378487173173248,"Scientists from the University of KwaZulu-Natal, working with other laboratories, were at the forefront of the genomic surveillance work that has led to the identification of new COVID-19 variants.",CyrilRamaphosa,20,2,8,South Africa
2021-02-18 12:28:18+00:00,1362378407460425728,"This pandemic hasn’t only revealed so much about our character as a people, but it has revealed the depth &amp; diversity of expertise in our country. It has demonstrated the world-leading capabilities of our scientists, research institutions, universities, agencies &amp; public entities",CyrilRamaphosa,27,2,1,South Africa
2021-02-18 12:27:21+00:00,1362378165839159296,"It is due to their actions that this pandemic has not taken an even greater toll, that we are now able to work towards a recovery and that we are able to contemplate a time when we will have overcome the disease.",CyrilRamaphosa,23,6,2,South Africa
2021-02-18 12:27:10+00:00,1362378119278186498,"As a nation, we have many capabilities, strengths and attributes that we can and must draw on as we rebuild and transform our society.
 
Our people are our greatest strength.
 
It is their grit, determination and sense of solidarity that has enabled us to endure this pandemic.",CyrilRamaphosa,36,2,2,South Africa
2021-02-18 12:26:32+00:00,1362377962402758658,It is why we continue to implement relief measures such as the Special COVID-19 Grant and the UIF TERS scheme to provide support to those who need it.,CyrilRamaphosa,26,9,5,South Africa
2021-02-18 12:26:11+00:00,1362377873349345280,"They have spoken about the devastating effect that this pandemic has had on our economy, on our society and on people’s livelihoods.",CyrilRamaphosa,19,12,1,South Africa
2021-02-18 12:25:24+00:00,1362377675898257410,"It is the business of this House to engage not in insults, but on what is needed to restore confidence and to bring stability to our nation.
 
We will overcome the coronavirus pandemic.",CyrilRamaphosa,47,7,8,South Africa
2021-02-18 12:24:27+00:00,1362377437347278850,"These are the millions of citizens who despite the difficulties this pandemic has imposed on them, never lost faith in this country or in the commitment of this government to serve and protect them.",CyrilRamaphosa,164,67,15,South Africa
2021-02-18 12:23:07+00:00,1362377100490080257,They said we have neither the ability nor the will to protect lives. And yet here we are. On the threshold of a new era in our fight against the pandemic.,CyrilRamaphosa,112,19,17,South Africa
2021-02-18 12:22:57+00:00,1362377059377569796,"Our vaccination programme, our best defence against this pandemic, has begun. This has happened not in a month, not in two months, but now, in mid-February, just as we said it would.
 
Some said we couldn’t do it.",CyrilRamaphosa,275,46,55,South Africa
2021-02-18 12:22:26+00:00,1362376930926989314,"Yesterday this great and hopeful nation, devastated by a deadly pandemic, lifted its head, straightened its back and welcomed a new era in our fight against the pandemic. Less than 24 hours after the shipment landed, the first COVID-19 vaccine was administered in our country.",CyrilRamaphosa,100,10,14,South Africa
2021-02-18 12:22:07+00:00,1362376851046432777,"11 months ago, when we declared a national state of disaster in response to the coronavirus pandemic, I said to the people of South Africa that we shall overcome. I said, like I did last week, that we will rise. This is inevitable because of the strength of South Africans.",CyrilRamaphosa,531,98,81,South Africa
2021-02-17 11:59:31+00:00,1362008776413487105,Sister Milanie Bennett is the Clinical Programme Co-ordinator at the Khayelitsha District Hospital in Cape Town. She took me through the consent form and explained the inoculation process to me thoroughly before I took the vaccine shot. https://t.co/VnfAkYhDd5,CyrilRamaphosa,362,40,67,South Africa
2021-02-17 08:51:34+00:00,1361961476039311360,"To demonstrate our confidence in this vaccine and help allay any fears that people may have, the Minister of Health and I will join the first health care workers to receive the vaccine in Khayelitsha.",CyrilRamaphosa,100,13,20,South Africa
2021-02-17 08:51:34+00:00,1361961474185441280,The Johnson &amp; Johnson vaccine has been shown in extensive trials to be safe and efficacious and will protect our health care workers from illness and death from COVID-19.,CyrilRamaphosa,51,7,9,South Africa
2021-02-17 08:50:18+00:00,1361961156928282629,"I would like to congratulate the Vaccine Inter-Ministerial Committee, the Ministerial Advisory Committee on Vaccines, Minister of Health @DrZweliMkhize and his team, and the Medical Research Council for responding so rapidly and effectively to this challenge.",CyrilRamaphosa,63,8,8,South Africa
2021-02-17 08:50:18+00:00,1361961155061829633,"We are pleased that we are able to begin vaccination by mid-February, as we had announced. This is despite the fact that the AstraZeneca vaccine that we had procured for this purpose showed little efficacy against the 501Y.V2 variant that is currently dominant in South Africa.",CyrilRamaphosa,67,6,9,South Africa
2021-02-17 08:48:18+00:00,1361960652156399617,It gives me great pleasure to announce that the first batch of 80 000 doses of the Johnson &amp; Johnson vaccine is being prepared for distribution across South Africa with immediate effect. https://t.co/ztTUH6UGH8,CyrilRamaphosa,1410,287,246,South Africa
2021-02-11 18:17:36+00:00,1359929597224235012,"The Special Investigating Unit was authorised to investigate allegations of unlawful conduct with respect to COVID procurement by all state bodies during the National State of Disaster.

https://t.co/gj0VoWodHK",CyrilRamaphosa,65,15,16,South Africa
2021-02-11 17:59:46+00:00,1359925106273886212,"As international travel starts to recover in the wake of COVID-19, we will undertake a full roll-out of eVisas to visitors from China, India, Nigeria, Kenya and 10 other countries.

https://t.co/gj0VoWodHK",CyrilRamaphosa,22,5,9,South Africa
2021-02-11 17:48:28+00:00,1359922262321823747,"While the programme had to be put on hold due to the coronavirus restrictions, it nevertheless managed to reach its target of 1,000 businesses by International Youth Day on 12 August 2020.

https://t.co/gj0VoWodHK",CyrilRamaphosa,28,4,15,South Africa
2021-02-11 17:42:15+00:00,1359920699746484226,"We have worked closely with the auto sector to help it weather the pandemic.
 
By the end of the year, the sector had recovered around 70% of its normal annual production, in difficult circumstances.",CyrilRamaphosa,22,6,5,South Africa
2021-02-11 17:28:52+00:00,1359917329493155849,"We will continue to use the science-driven approach that has served us well since the earliest days of the pandemic.
 
The success of the vaccination programme will rely on active collaboration between all sectors of society.
 
#SONA2021",CyrilRamaphosa,36,7,8,South Africa
2021-02-11 17:28:08+00:00,1359917148584488961,Pfizer has committed 20 million vaccine doses commencing with deliveries at the end of the first quarter. We are continuing our engagements with all the vaccine manufacturers to ensure that we secure sufficient quantities of vaccines that are suitable to our conditions. #SONA2021,CyrilRamaphosa,105,17,22,South Africa
2021-02-11 17:27:33+00:00,1359917000395550720,"In addition, we have secured 12 million vaccine doses from the global COVAX facility.
 
This will be complemented by other vaccines that are available to South Africa through the AU’s African Vaccine Acquisition Task Team facility as well.
 
#SONA2021",CyrilRamaphosa,29,6,9,South Africa
2021-02-11 17:24:14+00:00,1359916164877611008,"We have secured 9 million doses of the Johnson &amp; Johnson vaccine. The first batch, of 80,000 doses, will arrive in the country next week.
 
Further consignments will arrive over the next four weeks, totalling 500,000 Johnson &amp; Johnson vaccines.
 
#SONA2021",CyrilRamaphosa,194,40,51,South Africa
2021-02-11 17:22:59+00:00,1359915852603260932,"The first phase of our vaccination programme, which is targeted at health and other frontline workers, will now use the Johnson &amp; Johnson vaccine, which has been shown to be effective against the 501Y.V2 variant. #SONA2021",CyrilRamaphosa,61,9,13,South Africa
2021-02-11 17:22:28+00:00,1359915719203373059,"Since this variant is now the dominant variant in our country, these findings have significant implications for the pace, design and sequencing of our vaccine programme.
 
#SONA2021",CyrilRamaphosa,30,4,5,South Africa
2021-02-11 17:22:09+00:00,1359915643022237700,"Earlier this week, we were informed that one of the vaccines that we had procured, the AstraZeneca vaccine offers minimal protection from mild to moderate infection by the new variant known as 501Y.v2.
 
#SONA2021",CyrilRamaphosa,47,7,10,South Africa
2021-02-11 17:21:04+00:00,1359915367439695879,"This year, we must do everything in our means to contain and overcome this pandemic.
 
This means intensifying our prevention efforts and strengthening our health system.
 
#SONA2021",CyrilRamaphosa,144,20,33,South Africa
2021-02-11 17:18:52+00:00,1359914813070192642,"South Africa has just emerged from the second wave of infections since COVID-19 arrived on our shores in March last year.
 
Driven by a new variant of the virus, this second wave was more severe and cost many more lives than the first wave.
 
#SONA2021",CyrilRamaphosa,35,5,4,South Africa
2021-02-11 17:18:24+00:00,1359914696749498369,"In the coming weeks, we will address the other important elements of government’s programme for the year.
 
Fundamental to our nation’s recovery is an unrelenting and comprehensive response to overcome the coronavirus.
 
#SONA2021",CyrilRamaphosa,28,2,10,South Africa
2021-02-11 17:17:47+00:00,1359914544177545220,"This is no ordinary year, and this is no ordinary State of the Nation Address.
 
I will therefore focus this evening on the foremost, overriding priorities of 2021.
 
First, we must defeat the coronavirus pandemic.
 
Second, we must accelerate our economic recovery.
 
#SONA2021",CyrilRamaphosa,126,16,25,South Africa
2021-02-11 17:16:44+00:00,1359914279009476608,"Of a nation that has stood together to confront COVID-19 in ways not seen since the early days of our democracy. More than anything else, this crisis has revealed the true character of our remarkable nation.
 
It has revealed a spirit of the people who refused to be defeated.",CyrilRamaphosa,20,4,5,South Africa
2021-02-11 17:15:15+00:00,1359913903740878853,"Nearly a year has passed since South Africa saw its first case of the novel coronavirus, COVID-19. Since then, nearly one-and-a-half million people in our country are known to have been infected by the virus.
 
More than 45,000 people are known to have died.
 
#SONA2021",CyrilRamaphosa,41,7,13,South Africa
2021-02-11 17:12:03+00:00,1359913099386646531,"Like a wildfire that sweeps across the mountainous ranges where the fynbos grows, a deadly pandemic has swept across the world, leaving devastation in its path.
 
And yet, like the hardy fynbos of our native land, we too have proven to be resilient in many ways.
#SONA2021",CyrilRamaphosa,44,4,12,South Africa
2021-02-06 09:53:42+00:00,1357990844226285569,"If we are to overcome this pandemic, we must forge meaningful partnerships and pursue greater cooperation. We must continue to implement the institutional reforms necessary for the African Union to become a professional and self-sustaining organisation.

https://t.co/nN7QkYTd1b",CyrilRamaphosa,26,15,6,South Africa
2021-02-06 09:48:58+00:00,1357989655916994560,"As we work to rebuild our national economies in the wake of the pandemic, th #AfCFTA will be instrumental in driving trade, investment, job creation and business development on the continent. It will enable our recovery to be all the faster and stronger.

https://t.co/9kEgOELK2x",CyrilRamaphosa,13,7,2,South Africa
2021-02-06 09:47:48+00:00,1357989362718420992,"Despite the enormous impediments presented by the pandemic, our continent is today firmly on the road to the economic integration.
 
#AUSummit #TheAfricaWeWant 
https://t.co/t3mIOelyWQ",CyrilRamaphosa,15,3,1,South Africa
2021-02-06 09:47:04+00:00,1357989175660851200,"We have stood firm on principle that the global fight to contain the pandemic must not and cannot leave any country behind.
 
We have affirmed on all international platforms and in every multilateral engagement that Africa stands as one.
 
#AUSummit 
https://t.co/4i6tGWITSW",CyrilRamaphosa,17,3,2,South Africa
2021-02-06 09:46:34+00:00,1357989051027124224,"And now it is our own African Vaccine Acquisition Task Team that is leading our efforts in the next frontier of the pandemic, to acquire vaccines for the people of Africa.
 
#AUSummit #TheAfricaWeWant 
https://t.co/TB42zNGHkb",CyrilRamaphosa,18,4,7,South Africa
2021-02-06 09:45:41+00:00,1357988828452159495,"Our response to COVID-19 has been driven, coordinated and capacitated by our own scientists and medical experts, mainly located within the Africa Centres for Disease Control and Prevention.

https://t.co/evMskIVHRK",CyrilRamaphosa,13,4,3,South Africa
2021-02-06 09:44:35+00:00,1357988552638943233,"In responding to the pandemic, we have been at the forefront of innovation.
 
We established the ground-breaking Africa Medical Supplies Platform to assist AU Member States to access affordable medical supplies and equipment.

#AUSummit https://t.co/TB42zNGHkb",CyrilRamaphosa,36,10,8,South Africa
2021-02-06 09:44:11+00:00,1357988451065475074,"As the African continent, we established a COVID-19 Response Fund to raise resources for the continental response. Significantly, it was our own Member States that made the first contributions towards the capitalisation of the Fund.
 
#AUSummit 
https://t.co/tMRLLLTaGN",CyrilRamaphosa,9,3,4,South Africa
2021-02-06 09:42:18+00:00,1357987975527862273,"The envoys have had extensive engagements with the G20 and multilateral institutions like the World Bank and IMF to mobilise support for middle- and lower-income countries to mitigate the economic impact of the pandemic.

https://t.co/TB42zNGHkb",CyrilRamaphosa,13,2,3,South Africa
2021-02-06 09:39:40+00:00,1357987315956744198,"Yet, within a matter of weeks, the coronavirus pandemic forced us to urgently reprioritise both our programmes of action &amp; the deployment of our resources.
 
Our most immediate and pressing concern was to manage the impact of the pandemic on our people.

https://t.co/tpCsYhrlQv",CyrilRamaphosa,8,2,3,South Africa
2021-02-06 09:36:58+00:00,1357986635430961152,"This pandemic has been a stark reminder of both our vulnerability and our interconnectedness as a human race. It has also demonstrated the value of our Pan-African ideals of unity, solidarity and cooperation to fulfill our common destiny.
 
#AUSummit 
https://t.co/6AuqNDhHUl",CyrilRamaphosa,11,1,3,South Africa
2021-02-06 09:36:35+00:00,1357986536554430464,"We are meeting at an unprecedented moment in the history of the African Union. Countries and societies around the world have been shaken to their foundations by a deadly and devastating pandemic.
 
#AUSummit #TheAfricaWeWant 
https://t.co/2hBKS6SvIo",CyrilRamaphosa,14,6,6,South Africa
2021-02-06 09:15:41+00:00,1357981276683304962,"We know that COVID-19 is not yet defeated, and that there will be difficult times ahead, but we draw encouragement from the great opportunities that the #AfCFTA presents for the growth, development and prosperity of our continent.

#AUSummit https://t.co/WpUpGVJZYN",CyrilRamaphosa,9,1,6,South Africa
2021-02-06 09:14:00+00:00,1357980854925066242,"Significantly, this pandemic has demonstrated the importance and the value of our continental body, the African Union.

#AUSummit https://t.co/CyWKiZQaul",CyrilRamaphosa,16,1,6,South Africa
2021-02-06 09:13:07+00:00,1357980632765390849,"As a continent, and as a global community, we are engaged in an unprecedented struggle against the #COVID19 pandemic.
 
This disease has caused great suffering and hardship across our continent.
 
#AUSummit 
https://t.co/WpUpGVJZYN",CyrilRamaphosa,30,2,13,South Africa
2021-02-04 18:06:00+00:00,1357389960677097476,PM Modi indicated that India would continue to support countries in Africa with a special package of vaccines. India will also support the #COVAX facility – a joint initiative of The Vaccine Alliance and the @WHO - with 13 million doses by the end of February 2021.,CyrilRamaphosa,634,16,124,South Africa
2021-02-04 15:38:21+00:00,1357352802629132292,"It has been a challenging year in which many of the priorities we set for our term of office have had to take a back seat as we responded to the #COVID19 pandemic.

https://t.co/S8G9rnZoiA",CyrilRamaphosa,29,3,4,South Africa
2021-02-02 12:43:18+00:00,1356583975641300997,"I am immensely encouraged by the positive sentiment from the mining industry, as expressed by the Minerals Council, towards the vaccine rollout.
 
#MIVirtual 
https://t.co/OznkU88ysT",CyrilRamaphosa,32,1,5,South Africa
2021-02-02 12:42:51+00:00,1356583860256051201,"As we embark on a COVID vaccination programme that is unprecedent in its scale and reach, we must work together to ensure that workers who need the vaccine receive it.
 
#MIVirtual 
https://t.co/OznkU88ysT",CyrilRamaphosa,28,6,5,South Africa
2021-02-02 12:42:21+00:00,1356583736708628484,"The mining sector, like every other sector in the economy, must continue to ensure that workplace observation of public health protocols like handwashing, wearing masks and social distancing becomes the norm.

https://t.co/uuWdmmNQ96",CyrilRamaphosa,21,1,4,South Africa
2021-02-02 12:42:00+00:00,1356583647072165888,"Throughout this pandemic, the mining and energy sectors have done well in protecting the health and the lives of their workers through the development of a clear set of guidelines and directives and building partnerships with all role players.

https://t.co/zMqsAjdpyE",CyrilRamaphosa,18,0,5,South Africa
2021-02-02 12:38:18+00:00,1356582718327443458,"As South Africa, it is our aspiration that the recovery from COVID-19 furthers the cause of a more inclusive economy.
 
The mining sector should strive for greater sustainability, competitiveness and transformation.
 
#MIVirtual 
https://t.co/LlMeUr6tKE",CyrilRamaphosa,32,2,5,South Africa
