Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Country
2021-03-07 13:18:13+00:00,1368551563619430402,"The Jerusalem Municipality's ""Passing It On"" run for women came to Beit HaNasi this morning with women medical professionals running for #InternationalWomensDay 
I join the call for equal pay and representation of women. This is not just a women's campaign, it is for us all. ",PresidentRuvi,55,0,Israel
2021-03-06 17:58:16+00:00,1368259651364655104,"Thank you, @Pontifex ",PresidentRuvi,479,21,Israel
2021-03-04 12:22:27+00:00,1367450364862169089,"With Dor, Carmel and Khouloud at a Tel-Aviv Yafo youth center, who told me about the tough socio-economic impact of #coronavirus. 
I believe in our young people and we must not lose them. We must grow together out of this crisis and rebuild our economy in the digital, global era. ",PresidentRuvi,38,3,Israel
2021-03-03 15:22:49+00:00,1367133367842598923,"The State of Israel is a strong, Jewish and democratic state which knows how to defend itself and to investigate itself when necessary. 

We are proud of our soldiers, our sons and daughters, the essence of our people, who stand guard for their country generation after generation",PresidentRuvi,232,12,Israel
2021-03-03 15:22:49+00:00,1367133365229531137,"The decision of the International Criminal Court at the Hague to commence investigations against the State of Israel is scandalous. 

We will not accept claims against the exercise of our right and our obligation to defend our citizens.",PresidentRuvi,603,33,Israel
2021-03-02 12:13:11+00:00,1366723255319592966,"Continuing my round of visits to hospitals this morning in support of our medical teams, today at Wolfson Hospital in Holon.
I heard about the big impact of the vaccinations on the infection rate and call again on all those who have not yet - go and get vaccinated. ",PresidentRuvi,56,7,Israel
2021-03-01 15:10:19+00:00,1366405444177190914,"استلمت اليوم أوراق اعتماد السفير الأول لدولة الإمارات العربية المتحدة في إسرائيل. 
هناك الكثير مما يمكننا تحقيقه معاً، إسرائيليين وإماراتيين، للدفع بشعوبنا، بالشرق الأوسط كله إلى الأمام. نحو مستقبل يقوم على التعاون الاقليمي، الاحترام المتبادل، الازدهار والسلام. أهلا وسهلا! 🇦🇪🇮🇱 ",PresidentRuvi,45,5,Israel
2021-03-01 15:06:46+00:00,1366404553550225408,"Receiving diplomatic credentials today from @AmbAlKhaja of #UAE to @Israel.
There is so much Israelis and Emiratis can do together to advance our peoples and the whole Middle East in cooperation, mutual respect, prosperity and peace. Ahlan wa'Sahlan! 🇦🇪🇮🇱
@UAEinIsrael @MoFAICUAE ",PresidentRuvi,169,7,Israel
2021-03-01 14:01:20+00:00,1366388087534743556,"!Ahlan wa'Sahlan .Diplomatic credentials ceremony for the Ambassador of the United Arab Emirates, live from Beit HaNasi أهلا وسهلاً بسعادتكم! حفل تقديم أوراق اعتماد أول سفير لدولة الإمارات العربية المتحدة في إسرائيل، ببث حي ومباشر من ديوان الرئيس. ",PresidentRuvi,208,8,Israel
2021-03-01 12:57:22+00:00,1366371989259223043,,PresidentRuvi,153,6,Israel
2021-02-25 15:20:51+00:00,1364958545456861186,"Esther Horgen ז""ל, murdered by a despicable terrorist, left behind her immense love and light, creativity and art.
An honor to receive ""Megilat Esther Horgen"" from her husband Benjamin, with her illustrations, a mark of the power of good over terrible evil. 
Chag Purim Sameach ",PresidentRuvi,76,5,Israel
2021-02-24 22:44:30+00:00,1364707805224140804,"New ambassadors to Israel!
Receiving diplomatic credentials this morning at Beit HaNasi from the new ambassadors of #Ukraine, #Brazil, #Portugal, the #Philippines, the #DominicanRepublic and #Ecuador to the State of @Israel 

🇺🇦🇧🇷🇵🇹🇵🇭🇩🇴🇪🇨🇮🇱 ",PresidentRuvi,78,3,Israel
2021-02-23 16:32:11+00:00,1364251720583426054,"As a tribute to Jerusalem's 'Mifletzet' sculpture where generations of the city's kids have grown up, we and Jerusalem Municipality are hosting our own special monster here at Beit HaNasi for Purim.
Come and see how we are dressed up until February 28th. Happy Purim!
@Jlm_city ",PresidentRuvi,157,16,Israel
2021-02-22 14:00:15+00:00,1363851096645636099,لقاء عمل رسمي مع وزير النفط والموارد المعدنيّة في مصر، معالي الوزير طارق الملا. بين إسرائيل ومصر تسود علاقات سلام منذ أكثر من أربعة عقود. نحن مستمرّون في تعزيز الشراكات وأطر التعاون المهمّة بين الدولتين، والعلاقة بين شعبيهما في شتّى مجالات الحياة. ,PresidentRuvi,19,1,Israel
2021-02-22 14:00:13+00:00,1363851089729249282,"A working meeting with Egyptian Minister of Petroleum and Mineral Resources Tareq Al-Molla.
#Israel and #Egypt have been at peace for more than 40 years. We will continue to strengthen the cooperation between the countries and the connections between our peoples in all fields. ",PresidentRuvi,118,5,Israel
2021-02-22 11:01:31+00:00,1363806117999112193,An eyesore and heartache. At the beach in Herzliya today with the mayor to thank the wonderful people who came to give a hand. These sights are a wake-up call and we must work on a national environmental plan to protect our children’s and grandchildren’s futures. ,PresidentRuvi,46,1,Israel
2021-02-21 11:37:07+00:00,1363452690701955073,"Knowing that my father's translation of the Quran is in #KhastImam in #Tashkent, is deeply moving. The values I learnt from him still guide me. Religion can connect peoples and cross borders, and we must ensure it does so. Sending warmest wishes to our friends in #Uzbekistan. ",PresidentRuvi,166,4,Israel
2021-02-21 10:42:56+00:00,1363439052670853121,"How do you say ""I love you"" in sign language?
Noa from Ma’agalei Shema visited today to teach me, and gave me an opportunity to thank the organisation for its important work with the deaf and hard of hearing.

Photo: Mark Neyman (GPO) ",PresidentRuvi,155,9,Israel
2021-02-20 18:25:37+00:00,1363193102673072132,"Woe upon our flora and fauna, our seas blackened with tar. Now is the time for a national plan, before we face a dreadful ecological disaster. 
Thanks to all the wonderful people who helped. This should be supported by an organised plan for any events like this in the future. ",PresidentRuvi,86,2,Israel
2021-02-18 10:39:15+00:00,1362350961025572864,"Every year on 7 Adar we gather at Har Herzl, Jerusalem's hill of tears and longing, to remember Israel's fallen soldiers whose place of burial is not known.
We promise to continue working so that every one of our soldiers comes home for burial.
May their memories be a blessing. ",PresidentRuvi,169,2,Israel
2021-02-18 08:22:50+00:00,1362316632710905856,A white morning at Beit HaNasi ,PresidentRuvi,551,13,Israel
2021-02-17 19:37:29+00:00,1362124026886422535,"Rehov HaNasi and Beit HaNasi in #Jerusalem are wearing white tonight! ❄️❄️❄️

(Photo credit: Tal Ashkenazi) ",PresidentRuvi,123,4,Israel
2021-02-17 12:13:25+00:00,1362012271317307395,"The prospect of snow didn't stop us going out to support the medical teams today at Jerusalem's @herzog_hospital, working round the clock with elderly patients and the young on respiratory support to fight #coronavirus.
It is our shared duty to protect and care for our elderly. ",PresidentRuvi,38,1,Israel
2021-02-15 17:36:51+00:00,1361368892447293443,"A gathering this evening that was all Uri Orbach, a language virtuoso who made us laugh, but also laughed at us in his own quiet way, with a little smile under his moustache.
Dear Uri, I am sure you are still laughing from up there, and loving this country deeply. We miss you. ",PresidentRuvi,31,3,Israel
2021-02-15 09:28:24+00:00,1361245968964988931,"@AuschwitzMuseum In memory of Lotte Weiss ז""ל, whose dedication to Holocaust remembrance and educating young people is a shining example to us all.
May her memory be a blessing.",PresidentRuvi,61,1,Israel
2021-02-14 13:28:50+00:00,1360944089139728387,اليوم ايضا، مع ملائكة الرحمة الذين يقفون على الخطوط الأمامية في الحرب على هذا الوباء اللعين، وهذه المرة في المركز الطبي للجليل في نهاريا، أشد على أياديكم باسمنا كلنا. فلنخفف عنهم ونحمي أنفسنا - أخرجوا للتطعيم. ,PresidentRuvi,26,2,Israel
2021-02-14 13:27:02+00:00,1360943635483738112,"With the guardian angels who are on the front line of the war against #corona again today, this time at the @GalileeMedical_ Center in Nahariya.
Let's make their work easier and protect ourselves by getting vaccinated. ",PresidentRuvi,36,3,Israel
2021-02-14 12:12:30+00:00,1360924878111727624,Meeting with President @AnastiadesCY of #Cyprus today. ,PresidentRuvi,72,6,Israel
2021-02-14 09:34:53+00:00,1360885212838772741,A working meeting with Pres. @AnastasiadesCY of #Cyprus. I welcome the recent agreement on flights and tourism between our countries and call on others to adopt 'Green Passes'. #Coronavirus has shown us that today's challenges know no borders. We must work together to meet them. ,PresidentRuvi,107,5,Israel
2021-02-12 10:07:48+00:00,1360168721503952897,"I wrote to DM @gantzbe today asking to investigate the damage to the altar site at Har Eival and to ensure no such damage happens again. 
It is inconceivable that we, whose roots are in these places, do not ensure that that our heritage sites are protected from damage and harm.",PresidentRuvi,45,5,Israel
2021-02-11 12:28:18+00:00,1359841689989304322,"I call on everyone from here, each one in their own field, to do everything in their power to remind Israeli society in all its diversity that mutual responsibility and respect, belief and the Israeli Hope that we can live together – these are our compass and our way. ",PresidentRuvi,18,3,Israel
2021-02-11 12:28:15+00:00,1359841679965102082,"Receiving the Unity Scroll of the Social Forum today, Rav Grossman's initiative aimed at healing the rifts in Israeli society, particularly with #coronavirus. 
Unity and mutual responsibility - our Jewish and democratic 'togetherness' - are key to getting through this challenge. ",PresidentRuvi,33,3,Israel
2021-02-11 06:12:27+00:00,1359747105213063172,"Warmest congratulations to @TheGenesisPrize 2021 winner Steven Spielberg.
His unique creativity, resolute opposition to antisemitism and dedication to Holocaust remembrance inspire us all. 
Dear Steven, you bring great pride to the Jewish people, in Israel and around the world. ",PresidentRuvi,177,6,Israel
2021-02-10 13:38:14+00:00,1359496903570972672,"Visiting the Kinneret Innovation Center where I heard about agricultural and technology innovation: drones to corral cattle, generating electricity from water systems and vegetable-based preservatives.
This is Tikkun Olam in action - innovation to fight global hunger and want. ",PresidentRuvi,39,5,Israel
2021-02-10 13:33:37+00:00,1359495739580297219,"Making our way through the snow today to meet the reservists of the @idfonline Alpinist unit.
The peaks of Mt Hermon are not covered in snow all year, but the threats we face are constant. We must be ready for any scenario and guard our borders day and night, whatever the weather ",PresidentRuvi,47,2,Israel
2021-02-09 16:29:14+00:00,1359177547188215815,"2021 @WolfPrize_ laureates:

Physics - Prof. Giorgio Parisi 
Medicine - Prof. Joan Steitz, Prof. Lynne Maquat and Prof. Adrian Kraine
Chemistry - Prof. Leslie Leiserowitz and Prof. Meir Lahav
Music - Stevie Wonder and Olga Neuwirth",PresidentRuvi,19,1,Israel
2021-02-09 16:29:13+00:00,1359177543589445634,Hosting the announcement of the 2021 @WolfPrize_ for outstanding contributions to science and art. Human progress is an achievement not to be taken for granted. Congratulations to the laureates who join an elite group of scientists and artists working for a better world for all. ,PresidentRuvi,32,3,Israel
2021-02-09 15:14:44+00:00,1359158797873332225,"Israel rejects the ICC's assertion of authority to rule on the Palestinian question. It exists to deal with mass atrocities, not to pursue a democratic state with an independent, effective judiciary. We will continue to protect our people from this invalid, political decision.",PresidentRuvi,73,17,Israel
2021-02-09 15:14:42+00:00,1359158791443521544,"Meeting Cpl. Lianne, FSgt. Y and Cpl. A who prevented recent terrorist attacks. 
Their actions are clear proof of the complex reality we live in and the need to defend ourselves, particularly in light of the political claims against us by international bodies such as the ICC. ",PresidentRuvi,115,2,Israel
2021-02-09 10:39:45+00:00,1359089596542386178,"Awarding prizes today to 27 outstanding national-civilian service volunteers, a microcosm of Israeli society: Jews and Arabs, religious and secular who serve our country and society. You are our Israeli Hope. Bless you! ",PresidentRuvi,144,5,Israel
2021-02-07 11:56:05+00:00,1358384032061480962,"Happy to host the launch of the Israeli Press Institute today, the initiative of former supreme court judge Dalia Dorner, a vigilant advocate of journalistic ethics. It aims to redefine the blurred borders between propaganda, marketing and real journalism. I wish it great success ",PresidentRuvi,85,7,Israel
2021-02-04 11:37:11+00:00,1357292113071927297,"Thank you to the medical teams, from the bottom of my heart, from me and all Israelis. Thank you for your boundless dedication in fighting the pandemic. You're the best! ",PresidentRuvi,31,3,Israel
2021-02-04 11:37:09+00:00,1357292104670720000,"Visiting Shamir Medical Center today in support of the medical teams dealing with #coronavirus.
The innovative breath test I tried gives an immediate corona diagnosis and could replace the swab test, and the hyperbaric chamber does wonders for those with respiratory difficulties ",PresidentRuvi,86,6,Israel
2021-02-02 13:36:33+00:00,1356597375104655364,"Geha has seen a 30% rise in new referrals during corona, and occupancy has risen to 115% since the first lock-down. Mental health is an integral part of our overall health and we need to do everything possible so the medical teams can successfully deal with these challenges. ",PresidentRuvi,14,3,Israel
2021-02-02 13:36:31+00:00,1356597366527299585,"“I came here because of depression and anxiety. I heard a voice telling me to take my life” 14-year old M, a patient at Geha Mental Health Center, told me with great frankness on my visit today. He and a group of children shared their stories and the treatment that helps them. ",PresidentRuvi,37,4,Israel
2021-01-31 09:20:00+00:00,1355808036342935555,"We cannot accept that this generation of boys and girls are growing up in a society where it is so clear that the fact a girl is Jewish or Arab, that a boy is secular, religious or ultra-Orthodox, is what will determine their level of education and their quality of life. ",PresidentRuvi,42,1,Israel
2021-01-31 09:19:57+00:00,1355808025450336258,"Receiving the Children in Israel report from the National Council for the Child, with worrying data on #coronavirus and our children.
We citizens must say: after the elections our elected officials must ensure a good present and a better future for our children. All our children ",PresidentRuvi,45,5,Israel
2021-01-28 10:14:23+00:00,1354734559863197700,"Happy #TuBishvat, everyone!

(Archive picture - Mark Neyman, GPO) ",PresidentRuvi,138,9,Israel
2021-01-28 10:11:44+00:00,1354733893883146240,"Visiting new mothers today, I spoke with Ilana and her beautiful baby Lia on the corona ward at Ichilov Medical Center. I heard about the huge difficulties of giving birth during the pandemic and the wonderful support of the medical teams. Mazal tov, dear Ilana! ",PresidentRuvi,62,2,Israel
2021-01-27 15:06:46+00:00,1354445753079504896,"Today, #InternationalHolocaustRemembranceDay I spoke with my friend the President of Germany. Our shared message of #NeverAgain is as strong as ever. I thanked him for his commitment to #Holocaust remembrance and the fight against #Antisemitism and #racism of all kinds.",PresidentRuvi,105,9,Israel
2021-01-27 13:56:49+00:00,1354428149816303618,"Speaking this morning with Sheikh Mowafak Tarif to send blessings to him and all Druze for Nabi al-Khadr.
His brave decision to cancel the holiday festivities is a shining example of responsible leadership.
Kul 'am wa-antum b'kheir!",PresidentRuvi,31,3,Israel
2021-01-27 08:00:45+00:00,1354338540398784513,"To mark #InternationalHolocaustRemembranceDay , the Lonka Project's exhibition is on display at Beit HaNasi and at the Willi-Brandt Haus museum in Germany, as well as a joint statement with my friends the President of Germany and the President of the European Council:
#WeRemember ",PresidentRuvi,225,11,Israel
2021-01-26 12:05:02+00:00,1354037629063475205,"54 new judges were sworn in today at Beit HaNasi. 
I told them not to allow attacks on them to cloud their judgement, or anything to influence them apart from the law. Their opinions should not be influenced by passing fads, only by the values of the Jewish and democratic state.",PresidentRuvi,97,2,Israel
2021-01-24 13:43:20+00:00,1353337593585348608,Meeting @IL_police Commissioner Koby Shabtai today. Public spirit is high and the police are in the middle. We trust you to enforce the law with tolerance and sensitivity while not tolerating violence from anyone. The critical right of protest must not be violated with violence. ,PresidentRuvi,50,3,Israel
2021-01-20 16:55:22+00:00,1351936366003814401,,PresidentRuvi,107,2,Israel
2021-01-20 16:55:17+00:00,1351936348685533184,"Congratulations to President @JoeBiden, 46th President of the United States, and to Vice President @KamalaHarris. The people of @Israel salute you and wish you great success.
@POTUS
#InaugurationDay2021 

Photo credit: Mark Neyman (GPO) ",PresidentRuvi,409,18,Israel
2021-01-18 10:17:48+00:00,1351111541114986497,"I call on the Israeli government, those at its head and the ministers of finance and health: intervene in this crisis now. The hospital heads need the budgetary issues resolved, allowing their teams to deal with the patients. ",PresidentRuvi,37,2,Israel
2021-01-18 10:17:33+00:00,1351111479441977345,"Meeting today with heads of Israel's hospitals and hearing their difficulties, which are our difficulties. 
We cannot allow our public hospitals to collapse. We cannot allow #coronavirus to defeat our hospitals, We cannot beat it without them. ",PresidentRuvi,77,6,Israel
2021-01-17 11:19:48+00:00,1350764755351461890,"Speaking just now with Moreinu Rabbeinu Rabbi Yisrael Meir Lau, inquiring after his and his wife's health. 
I sent the prayers of the entire people for his speedy recovery and a refuah shleima.",PresidentRuvi,148,1,Israel
2021-01-14 12:17:30+00:00,1349692113785671680,Getting the economy and the private sector back on its feet is ‘everybody’s business’. The pain felt by the self-employed and small business owners is ‘everybody’s business’. Israeli innovation and creativity turning a complex and difficult challenge into a tremendous opportunity ,PresidentRuvi,21,0,Israel
2021-01-14 12:17:28+00:00,1349692105392844801,"Small businesses are the oxygen of Israel's economy. In Bat Yam today where the pilot of Everybody's Business, an initiative of Facebook Israel and the Socio-Economic Forum with Beit HaNasi, has ended successfully, helping small businesses build online presence to survive corona. ",PresidentRuvi,36,2,Israel
2021-01-12 15:10:44+00:00,1349010933067165696,"Saddened by the passing of Sheldon Adelson, who loved the Jewish people and Israel, was a great American patriot, and who strengthened the bonds between Israel and America with boundless generosity.
Condolences to Miriam and to the whole family.
May his memory be a blessing. ",PresidentRuvi,202,17,Israel
2021-01-12 11:58:07+00:00,1348962459193925632,"Saluting special education, the teachers, therapists and all those who continue to envelop our special children with love during these difficult days of #coronavirus. Visiting @BeitIssie today, and sending my thanks and blessings to you all, across the country. ",PresidentRuvi,75,4,Israel
2021-01-11 12:36:51+00:00,1348609819486408705,"Happy Israeli Doctors' Day to all our wonderful doctors!

On behalf of us all, thank you for the fantastic work you do, night and day, now more than ever. God bless you all!",PresidentRuvi,288,12,Israel
2021-01-10 12:00:46+00:00,1348238351627911168,"Getting the second dose of the #CoronavirusVaccine today at Hadassah Ein Kerem from Nurse Chava. 

Calling on all Israelis to go and get vaccinated too, in line with 
@IsraelMOH guidelines - and keep healthy! ",PresidentRuvi,295,12,Israel
2021-01-07 16:12:00+00:00,1347214411350597633,"There will be better days. We have gone through bad times in the past and overcome them. The effect of the vaccine is close at hand. We will return to normality. Until then, be patient and disciplined and do everything to minimize infection.

",PresidentRuvi,52,8,Israel
2021-01-07 15:07:18+00:00,1347198130333351937,"Just before the lockdown, today we distributed the 5000th computer through Mitchashvim to school kids from all parts of Israeli society.

 We will continue to close the digital gap together with our many partners in this important initiative, making sure no child is left behind. ",PresidentRuvi,66,2,Israel
2021-01-07 12:50:19+00:00,1347163656883220480,"There will be better days. We have gone through bad times in the past and overcome them. The effect of the vaccine is close at hand, and we will return to normality. Until then, we must be patient and disciplined, and do everything we can to minimize infection.",PresidentRuvi,21,2,Israel
2021-01-07 12:50:19+00:00,1347163654718894083,"Do your duty. The lockdown, with all its restrictions as decided by the government, applies to us all. We are going into lockdown to protect our children. We, all of us and without exceptions, must follow its rules.

",PresidentRuvi,38,6,Israel
2021-01-07 12:47:03+00:00,1347162835667791874,"Congratulations to President-elect @JoeBiden, with the certification of the election results by Congress. I am sure that the President-elect will continue to strengthen the relations between us and #America, our closest friend and the greatest #democracy in the world.",PresidentRuvi,352,22,Israel
