Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Country
2020-11-05 20:38:26+00:00,1324451026204827655,"Today's update on the numbers:

Of the 161,019 tests reported yesterday, 2,997 were positive (1.86% of total).

Total hospitalizations are at 1,277.

Sadly, there were 24 COVID fatalities yesterday. https://t.co/qN2r0pJnGm",NYGovCuomo,2097,278,283,USA
2020-11-05 16:54:43+00:00,1324394725890265090,"Wearing a mask is about respect, it's about community and it's about love.

Mask up.",NYGovCuomo,54932,1907,5163,USA
2020-11-04 20:20:36+00:00,1324084151990030336,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 2.69%.

The statewide positivity rate excluding these focus areas is 1.42%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1542,84,123,USA
2020-11-04 20:20:09+00:00,1324084037284175873,"Today's update on the numbers:

Of the 133,534 tests reported yesterday, 2,126 were positive (1.59% of total).

Total hospitalizations are at 1,253.

Sadly, there were 14 COVID fatalities yesterday. https://t.co/zHZ7uoVo05",NYGovCuomo,2285,153,274,USA
2020-11-03 20:50:41+00:00,1323729334637633537,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 2.63%.

The statewide positivity rate excluding these focus areas is 1.71%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1199,90,101,USA
2020-11-03 20:50:14+00:00,1323729221815046144,"Today's update on the numbers:

Of the 127,869 tests reported yesterday, 2,321 were positive (1.81% of total).

Total hospitalizations are at 1,227.

Sadly, there were 14 COVID fatalities yesterday. https://t.co/pAOl9lJmjh",NYGovCuomo,1737,162,252,USA
2020-11-03 01:14:26+00:00,1323433320890408961,"Tomorrow is Election Day.

Mask up. Make your voice heard. And #GoVoteNY https://t.co/97HtNHwLwC",NYGovCuomo,5771,292,559,USA
2020-11-02 19:04:59+00:00,1323340343866204162,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 3.5%.

The statewide positivity rate excluding these focus areas is 1.48%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1145,85,108,USA
2020-11-02 19:04:35+00:00,1323340244142477314,"Today's update on the numbers:

Of the 96,101 tests reported yesterday, 1,633 were positive (1.70% of total).

Total hospitalizations are at 1,151.

Sadly, there were 14 COVID fatalities yesterday. https://t.co/oskW7xyn1j",NYGovCuomo,1726,176,266,USA
2020-11-01 23:36:52+00:00,1323046379242037249,"You know what everyone should have during a pandemic? Health insurance.

Open Enrollment begins today on the @NYStateofHealth marketplace. Find a plan and #GetCoveredNY.

https://t.co/Ftr9EzNwSR",NYGovCuomo,2270,174,322,USA
2020-11-01 17:00:18+00:00,1322946580278841345,"COVID disproportionately impacts communities of color.

The WH proposed an inequitable vaccine plan that puts these communities last and relies on large chain pharmacies absent in the neighborhoods most in need.

Communities of color can’t be last on the list for a vaccine.",NYGovCuomo,7975,752,1071,USA
2020-11-01 16:36:01+00:00,1322940470184546306,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 3.1%.

The statewide positivity rate excluding these focus areas is 1.36%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1034,118,107,USA
2020-11-01 16:35:43+00:00,1322940393328201728,"Today's update on the numbers:

Of the 148,935 tests reported yesterday, 2,255 were positive (1.51% of total).

Total hospitalizations are at 1,125.

Sadly, there were 17 COVID fatalities yesterday. https://t.co/xQ0VH6gNmS",NYGovCuomo,1548,198,256,USA
2020-10-31 15:35:46+00:00,1322562919553519619,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 3.01%.

The statewide positivity rate excluding these focus areas is 1.30%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1245,103,129,USA
2020-10-31 15:35:46+00:00,1322562916873347079,"Today's update on the numbers:

Of the 136,962 tests reported yesterday, 2,049 were positive (1.49% of total).

Total hospitalizations are at 1,121.

Sadly, there were 8 COVID fatalities yesterday. https://t.co/8briKkbF8e",NYGovCuomo,1528,168,230,USA
2020-10-30 19:01:33+00:00,1322252319052959745,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 2.75%.

The statewide positivity rate excluding these focus areas is 1.38%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1098,82,118,USA
2020-10-30 19:01:33+00:00,1322252316641284097,"Today's update on the numbers:

Of the 146,885 tests reported yesterday, 2,255 were positive (1.53% of total).

Total hospitalizations are at 1,085.

Sadly, there were 12 COVID fatalities yesterday. https://t.co/pBLh7toYU7",NYGovCuomo,1409,163,219,USA
2020-10-29 18:59:25+00:00,1321889391577604097,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 3.24%.

The statewide positivity rate excluding these focus areas is 1.25%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,885,100,96,USA
2020-10-29 18:58:56+00:00,1321889271993741312,"Today's update on the numbers:

Of the 168,353 tests reported yesterday, 2,499 were positive (1.48% of total).

Total hospitalizations are at 1,085.

Sadly, there were 19 COVID fatalities yesterday. https://t.co/rRBMBlPrBJ",NYGovCuomo,1263,222,238,USA
2020-10-28 17:11:00+00:00,1321499719412142081,"New York’s test positivity rate remains second to the lowest in the US.

But we have to stay cautious.

Wear a mask. Avoid large gatherings. Wash your hands. Get tested.

(Data from @JohnsHopkins) https://t.co/VuonaoLMEd",NYGovCuomo,6706,492,922,USA
2020-10-28 15:46:41+00:00,1321478500335931392,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 3.78%.

The statewide positivity rate excluding these focus areas is 1.37%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1230,118,122,USA
2020-10-28 15:46:40+00:00,1321478498712801281,"Today's update on the numbers:

Of the 129,660 tests reported yesterday, 2,031 were positive (1.56% of total).

Total hospitalizations are at 1,085.

Sadly, there were 15 COVID fatalities yesterday. https://t.co/M5oPRfZoaB",NYGovCuomo,1629,188,254,USA
2020-10-28 12:14:11+00:00,1321425025984008193,"Masks Work.

Study: COVID hospitalizations are rising faster in places without mask mandates.
https://t.co/MQ0WXjKglB",NYGovCuomo,5359,623,801,USA
2020-10-27 22:16:45+00:00,1321214279207522304,"2 years ago today, 11 Jewish worshippers in the Tree of Life synagogue were senselessly killed.

Our hearts are heavy as we remember them today.

Thoughts &amp; prayers are never enough. In NY, we will never cease taking action to stop the spread of hate in this country. https://t.co/Ddu2QwOLTw",NYGovCuomo,5414,269,555,USA
2020-10-27 21:30:26+00:00,1321202622347489280,"When I feel ""COVID fatigue,"" I think about all the frontline workers who were out there every day at the height of the pandemic.

They were tired, too, but they stepped up. 

Now they need us to step up.

Let's keep fighting this thing. #MaskUp  #NewYorkTough",NYGovCuomo,30760,928,3972,USA
2020-10-27 18:31:30+00:00,1321157590139678724,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 3.65%.

The statewide positivity rate excluding these focus areas is 1.53%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1464,122,139,USA
2020-10-27 18:31:29+00:00,1321157587866390528,"Today's update on the numbers:

Of the 111,618 tests reported yesterday, 1,991 were positive (1.78% of total).

Total hospitalizations are at 1,083.

Sadly, there were 15 COVID fatalities yesterday. https://t.co/Ep5KEjHFra",NYGovCuomo,1821,206,280,USA
2020-10-26 20:49:56+00:00,1320830040754499590,Update: Denial is STILL not an effective pandemic strategy.,NYGovCuomo,70058,2463,9964,USA
2020-10-26 16:38:25+00:00,1320766746798792712,"NYS is proud to partner with @TheRealReal and a wide variety of talented NY designers ​to encourage mask wearing—and to raise funds for communities in need.

Check out some of the great NY-made masks &amp; contribute to COVID relief efforts.

Let's #MaskUp.
https://t.co/l8ZSqkSPQV https://t.co/rOobJ2nTul",NYGovCuomo,3062,368,282,USA
2020-10-26 16:07:43+00:00,1320759021670903811,"The test positivity rate in the focus areas under NY's Micro-Cluster strategy is 3.25%.

The statewide positivity rate excluding these focus areas is 1.18%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1151,83,104,USA
2020-10-26 16:07:43+00:00,1320759019489894403,"Today's update on the numbers:

Of the 82,117 tests reported yesterday, 1,191 were positive (1.45% of total).

Total hospitalizations are at 1,059.

Sadly, there were 12 COVID fatalities yesterday. https://t.co/DzflsJhJN3",NYGovCuomo,1383,127,232,USA
2020-10-26 15:54:12+00:00,1320755616319709185,"The White House never believed that you could control this pandemic. They gave up without a fight.

The truth is: It was never a choice between the economy and public health.

They were wrong.",NYGovCuomo,18346,1333,2233,USA
2020-10-25 15:37:11+00:00,1320388949718798336,"The test positivity rate in the ""micro-cluster"" focus areas areas is 3.18%.

The statewide positivity rate excluding micro-cluster areas is 1.06%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1526,115,147,USA
2020-10-25 15:37:11+00:00,1320388947571298305,"Today's update on the numbers:

Of the 120,829 tests reported yesterday, 1,632 were positive (1.35% of total).

Total hospitalizations are at 1,015.

Sadly, there were 12 COVID fatalities yesterday. https://t.co/X7s6INKPjR",NYGovCuomo,1982,167,352,USA
2020-10-24 19:40:12+00:00,1320087716017700865,"The test positivity rate in the ""micro-cluster"" focus areas areas is 2.58%.

The statewide positivity rate excluding micro-cluster areas is 1.13%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1753,116,158,USA
2020-10-24 19:40:11+00:00,1320087714306396160,"Today's update on the numbers:

Of the 156,940 tests reported yesterday, 2,061 were positive (1.31% of total).

Total hospitalizations are at 1,045.

Sadly, there were 11 COVID fatalities yesterday. https://t.co/qYvN7HPDeH",NYGovCuomo,1869,215,268,USA
2020-10-24 18:06:46+00:00,1320064205555453954,Respect poll workers. Mask Up.,NYGovCuomo,41171,785,3823,USA
2020-10-23 19:27:53+00:00,1319722228762759168,"The test positivity rate in the ""micro-cluster"" focus areas areas is 2.31%.

The statewide positivity rate excluding micro-cluster areas is 0.98%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1901,161,171,USA
2020-10-23 19:27:52+00:00,1319722227131125760,"Today's update on the numbers:

Of the 141,508 tests reported yesterday, 1,637 were positive (1.15% of total).

Total hospitalizations are at 1,023.

Sadly, there were 11 COVID fatalities yesterday. https://t.co/3mLiWeZlST",NYGovCuomo,2140,249,293,USA
2020-10-23 02:21:02+00:00,1319463813985480704,"We know what works against COVID and it isn’t denial.

Wear a mask. Socially distance. Wash your hands often. Test and trace.

And listen to scientists.",NYGovCuomo,19978,1474,2259,USA
2020-10-23 01:10:58+00:00,1319446182972841991,Wear a mask. It saves lives.,NYGovCuomo,44459,2878,4043,USA
2020-10-22 15:48:19+00:00,1319304586499362817,"The test positivity rate in the ""micro-cluster"" focus areas areas is 3.2%.

The statewide positivity rate excluding micro-cluster areas is 0.96%.

We continue to take strong action to respond to outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1568,152,152,USA
2020-10-22 15:48:19+00:00,1319304584821641216,"Today's update on the numbers:

Of the 135,341 tests reported yesterday, 1,628 were positive (1.2% of total).

Total hospitalizations are at 986.

Sadly, there were 15 COVID fatalities yesterday. https://t.co/DeWMCwXbqc",NYGovCuomo,1700,189,291,USA
2020-10-22 13:17:19+00:00,1319266586222645254,"What’s New York’s best asset in fighting COVID?

New Yorkers.",NYGovCuomo,28175,2257,1936,USA
2020-10-21 22:16:04+00:00,1319039777698684934,"As we identify small outbreaks this fall and winter, we will continue to take quick action to contain and eliminate them.

New Yorkers have come too far and made too many sacrifices to risk going back.

Wear a mask. Get tested. Stop the spread.",NYGovCuomo,1249,166,117,USA
2020-10-21 22:15:51+00:00,1319039722430386176,"Cluster zones can be either Red, Orange or Yellow and each carries different restrictions (see below).

These boundaries are set based on the concentration of actual COVID cases using sophisticated mapping software.

Clear criteria determine when an area will enter/exit a zone. https://t.co/xzr11y4kdo",NYGovCuomo,117,14,19,USA
2020-10-21 22:15:49+00:00,1319039717388800001,"New York's micro-cluster strategy is designed to reduce the spread of COVID with the least disruption and the most targeted approach.

Today we are modifying existing cluster zone maps and adding new ones in areas where there have been upticks.

Thread.
https://t.co/gzuFQWHiOd",NYGovCuomo,1307,199,198,USA
2020-10-21 19:23:39+00:00,1318996387745484801,"There is an emotion toll to this pandemic.

Nobody is fine. You can’t be going through this and be fine.

For free emotional support, consultations &amp; referrals to a provider, call 1-844-863-9314. https://t.co/pn1MuJSUj7",NYGovCuomo,6284,528,1210,USA
2020-10-21 16:13:44+00:00,1318948592942538752,"COVID anxiety is real. COVID stress is real. COVID depression is real.

Give a friend a call. Check in with family.

Let’s show each other some love.

Mental health is as important as physical health.",NYGovCuomo,41658,1604,7876,USA
2020-10-21 16:02:24+00:00,1318945740928987137,"The test positivity rate in the “Red Zone” focus areas is 6.61%.

The statewide positivity rate excluding Red Zones is 1.42%.

We continue to take strong action to respond to these outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1038,103,142,USA
2020-10-21 16:02:23+00:00,1318945739360342017,"Today's update on the numbers:

Of the 124,789 tests reported yesterday, 2,026 were positive (1.62% of total).

Total hospitalizations are at 950.

Sadly, there were 7 COVID fatalities yesterday. https://t.co/w5XytHYXgN",NYGovCuomo,1182,144,234,USA
2020-10-21 14:56:20+00:00,1318929117031682057,"When you vote, wear a mask!

Respect poll workers. Respect your fellow voters.",NYGovCuomo,19562,734,2149,USA
2020-10-20 17:19:53+00:00,1318602854492491776,"Over 221,000 Americans have died from COVID.

Lying to the public about it is not a national pandemic response strategy.
https://t.co/aR28oyn2Mz",NYGovCuomo,7338,1315,1760,USA
2020-10-20 15:58:31+00:00,1318582378621816839,"The test positivity rate in the “Red Zone” focus areas is 2.91%.

The statewide positivity rate excluding Red Zones is 1.25%.

We continue to take strong action to respond to these outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1275,141,165,USA
2020-10-20 15:58:31+00:00,1318582376872792076,"Today's update on the numbers:

Of the 90,540 tests reported yesterday, 1,201 were positive (1.32% of total).

Total hospitalizations are at 942.

Sadly, there were 12 COVID fatalities yesterday. https://t.co/2BxuOToFxJ",NYGovCuomo,1499,195,305,USA
2020-10-19 16:28:15+00:00,1318227470596833280,"The test positivity rate in the “Red Zone” focus areas is 3.31%.

The statewide positivity rate excluding Red Zones is 1.13%.

We continue to take strong action to respond to these outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1207,149,139,USA
2020-10-19 16:28:14+00:00,1318227468709408770,"Today's update on the numbers:

Of the 82,009 tests reported yesterday, 998 were positive (1.21% of total).

Total hospitalizations are at 934.

Sadly, there were 14 COVID fatalities yesterday. https://t.co/d7RS9KmEQ9",NYGovCuomo,1540,219,265,USA
2020-10-18 20:28:51+00:00,1317925633998061568,"NYS has released a draft COVID-19 Vaccination Administration Program that will serve as an initial framework for the distribution of a future COVID-19 vaccine in the state.

The principles of safety, efficacy and equity are paramount.

Read it here:
https://t.co/deYXL0dpK2",NYGovCuomo,2234,435,427,USA
2020-10-18 17:40:17+00:00,1317883210521595904,"Administering a COVID vaccine will be a massive undertaking that can't be managed without coordination between states &amp; the federal gov't.

The bipartisan @NatlGovsAssoc just submitted a list of questions to the White House on this issue.

See them here:
https://t.co/H88M5h98qJ",NYGovCuomo,1750,247,438,USA
2020-10-18 15:59:37+00:00,1317857876531085312,"The test positivity rate in the “Red Zone” focus areas is 3.19%.

The statewide positivity rate excluding Red Zones is 1.0%.

We continue to take strong action to respond to these outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1124,115,136,USA
2020-10-18 15:59:36+00:00,1317857874236854273,"Today's update on the numbers:

Of the 128,763 tests reported yesterday, 1,390 were positive (1.08% of total).

Total hospitalizations are at 913.

Sadly, there were 7 COVID fatalities yesterday. https://t.co/csOpIb2Df7",NYGovCuomo,1313,147,251,USA
2020-10-18 12:09:06+00:00,1317799868920979457,"I will be holding a COVID briefing and making an announcement at 11:30am ET. 

Watch here:
https://t.co/Fq5qEEPt23",NYGovCuomo,2240,390,329,USA
2020-10-17 16:56:29+00:00,1317509800893272068,"COVID fatigue is real. 

The pandemic is stressful on so many levels and we’ve been dealing with this every day for seven months.

But the virus isn't letting down its guard and neither should we.

#NewYorkTough
https://t.co/EdUYM4pziP",NYGovCuomo,4750,445,960,USA
2020-10-17 16:28:47+00:00,1317502830073290752,"NEW: Starting October 23, movie theaters outside of NYC can reopen at 25% capacity with up to 50 people per screen. 

There will be mandatory social distancing and other precautions. https://t.co/QKmKvuyTy2",NYGovCuomo,2472,477,589,USA
2020-10-17 15:55:59+00:00,1317494574756122628,"The test positivity rate in the “Red Zone” focus areas is 4.34%.

The statewide positivity rate excluding Red Zones is 1.02%.

We continue to take strong action to respond to these outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,832,56,138,USA
2020-10-17 15:55:58+00:00,1317494572851859456,"Today's update on the numbers:

Of the 159,972 tests reported yesterday, 1,784 were positive (1.11% of total)

Total hospitalizations are at 929.

Sadly, there were 9 COVID fatalities yesterday. https://t.co/gq13OTUnv3",NYGovCuomo,1086,99,203,USA
2020-10-16 16:43:30+00:00,1317144147959173126,"The test positivity rate in the “Red Zone” focus areas is 4.84%.

The statewide positivity rate excluding Red Zones is 1.14%.

We continue to take strong action to respond to these outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1157,133,165,USA
2020-10-16 16:43:30+00:00,1317144145614589952,"Today's update on the numbers:

Of the 136,039 tests reported yesterday, 1,707 were positive (1.25% of total)

Total hospitalizations are at 918.

Sadly, there were 10 COVID fatalities yesterday. https://t.co/VegdBWCqer",NYGovCuomo,1460,220,320,USA
2020-10-15 21:18:26+00:00,1316850949210734592,Rockland County and Ed Day are taking real enforcement action. Reduce the spread and save lives! Thank you.,NYGovCuomo,2555,229,170,USA
2020-10-15 15:59:38+00:00,1316770719334793216,"NEW: I sent a letter with @AsaHutchinson on behalf of the NGA to President Trump asking him for guidance on the states' role in vaccine distribution.

A nat'l vaccination campaign will be a massive undertaking.

As governors, we’re willing to assist—but we need to know the plan. https://t.co/AmEMF4mpvF",NYGovCuomo,1467,274,252,USA
2020-10-15 15:49:42+00:00,1316768219626168322,"The test positivity rate in the “Red Zone” focus areas is 4.84%.

The statewide positivity rate excluding Red Zones is 0.99%.

We continue to take strong action to respond to these outbreaks and to stop the spread.

Mask Up.",NYGovCuomo,1173,114,141,USA
2020-10-15 15:49:42+00:00,1316768217784868866,"Today's update on the numbers:

Of the 133,212 tests reported yesterday, 1,460 were positive (1.09% of total)

Total hospitalizations fell to 897.

Sadly, there were 13 COVID fatalities yesterday. https://t.co/W6UZJRK9UP",NYGovCuomo,1389,139,251,USA
2020-10-15 12:30:20+00:00,1316718048905134083,"Happy #GlobalHandwashingDay2020.

Yes, there’s really a day for that.

With COVID ticking up across the country, it's back to the basics. Wash your hands often with soap 🧼 https://t.co/32vHMw5DdB",NYGovCuomo,3119,233,763,USA
2020-10-14 15:12:40+00:00,1316396511203393536,"The test positivity rate in the “Red Zone” focus areas is 6.2%.

The statewide positivity rate excluding Red Zones is 0.95%.

We continue to take strong action to respond to these outbreaks and to stop the spread. Mask Up.",NYGovCuomo,1071,129,153,USA
2020-10-14 15:12:39+00:00,1316396509290737664,"Today's update on the numbers:

Of the 111,744 tests reported yesterday, 1,232 were positive (1.10% of total)

Total hospitalizations are at 938.

Sadly, there were 7 COVID fatalities yesterday. https://t.co/cHc29yuOOq",NYGovCuomo,1341,212,283,USA
2020-10-14 13:40:10+00:00,1316373231947874305,"New Yorkers: Blood supplies are critically low because of the pandemic.

Giving blood is safe — social distancing and other precautions are in place.

If you can, please help by donating blood:
https://t.co/OlwdPkk0W1",NYGovCuomo,1410,123,421,USA
2020-10-13 23:40:07+00:00,1316161825717841925,"We know you’re tired of this. COVID fatigue is real.

We all feel it.

But stay #NewYorkTough. Mask Up.",NYGovCuomo,39409,1294,3953,USA
2020-10-13 19:26:58+00:00,1316098121840107526,"The test positivity rate in the “Red Zone” focus areas is 4.13%.

The statewide positivity rate excluding Red Zones is 1.2%.

We are taking strong action to respond to these outbreaks and to stop the spread. Mask Up, New York.",NYGovCuomo,6069,456,829,USA
2020-10-13 19:26:33+00:00,1316098015837540352,"Today's update on the numbers:

Of the 99,070 tests reported yesterday, 1,393 were positive (1.4% of total)

Total hospitalizations are at 923.

Sadly, there were 11 COVID fatalities yesterday. https://t.co/3oo8gO1xbT",NYGovCuomo,970,150,214,USA
2020-10-12 20:09:01+00:00,1315746316593639426,"The test positivity rate in the “Red Zone” focus areas is 3.70%.

The statewide positivity rate excluding Red Zones is 1.05%.

We are taking strong action to respond to these outbreaks and to stop the spread. Mask Up, New York.",NYGovCuomo,7594,529,844,USA
2020-10-12 20:08:29+00:00,1315746182480748547,"Today's update on the numbers:

Of the 91,793 tests reported yesterday, 1,029 were positive (1.1% of total)

Total hospitalizations are at 878.

Sadly, there were 12 COVID fatalities yesterday. https://t.co/EUasyzFFcK",NYGovCuomo,1129,144,243,USA
2020-10-11 15:43:36+00:00,1315317132067049472,"The test positivity rate in the “Red Zone” focus areas is 5.7%.

The statewide positivity rate excluding Red Zones is 0.84%.

We are taking strong action to respond to these outbreaks and to stop the spread. Mask Up.",NYGovCuomo,7733,453,962,USA
2020-10-11 15:38:56+00:00,1315315956281991168,"Today's update on the numbers:

Of the 118,254 tests reported yesterday, 1,143 were positive (0.96% of total)

Total hospitalizations are at 820.

Sadly, there were 5 COVID fatalities yesterday. https://t.co/GPNGBhfvqi",NYGovCuomo,2075,387,368,USA
2020-10-10 23:04:27+00:00,1315065687631634432,Do your part. Show respect. Wear a mask.,NYGovCuomo,101855,8718,12709,USA
2020-10-10 16:43:06+00:00,1314969719473045504,"The test positivity rate in the “Red Zone” focus areas is 4.95%.

The statewide positivity rate excluding Red Zones is 0.96%.

We are taking strong action to respond to these outbreaks and to stop the spread. Mask Up.",NYGovCuomo,6784,414,843,USA
2020-10-10 16:19:21+00:00,1314963743235858432,"Today's update on the numbers:

Of the 134,579 tests reported yesterday, 1,447 were positive (1.07% of total)

Total hospitalizations are at 826.

Sadly, there were 8 COVID fatalities yesterday. https://t.co/oHwu73Utpj",NYGovCuomo,1515,208,308,USA
2020-10-09 17:13:04+00:00,1314614873372987392,"The positivity rate in the hotspot ZIP codes is 5.4%.

The statewide positivity rate excluding these ZIPs is 0.90%.

We are taking quick action to respond to the clusters &amp; stop the spread.

Here are the 20 hotspot ZIP codes in Queens, Brooklyn, Orange and Rockland Counties: https://t.co/lsVNlVDGdT",NYGovCuomo,1361,271,298,USA
2020-10-09 17:12:06+00:00,1314614628220055552,"Today's update on the numbers:

Of the 139,300 tests reported yesterday, 1,592 were positive (1.14% of total)

Total hospitalizations are at 779.

Sadly, there were 6 COVID fatalities yesterday. https://t.co/vmawWDkDfj",NYGovCuomo,1006,136,238,USA
2020-10-08 16:23:56+00:00,1314240117716979713,"The positivity rate in the hotspot ZIP codes is 5.8%.

The statewide positivity rate excluding these ZIPs is 1.01%.

We are taking quick action to respond to the clusters &amp; stop the spread.

Here are the 20 hotspot ZIP codes in Queens, Brooklyn, Orange and Rockland Counties: https://t.co/WtRLRjaKit",NYGovCuomo,1456,309,338,USA
2020-10-08 16:22:42+00:00,1314239809225850882,"Today's update on the numbers:

Of the 145,811 tests reported yesterday, 1,836 were positive (1.26% of total).

Total hospitalizations are at 754.

Sadly, there were 10 COVID fatalities yesterday. https://t.co/z302KBA2Uo",NYGovCuomo,1004,149,240,USA
2020-10-07 17:46:06+00:00,1313898408512573442,"Congrats to Dr. Charles Rice of @RockefellerUniv on winning the #NobelPrize in Medicine!

Dr. Rice is a co-chair of NY's independent Clinical Advisory Task Force that will advise the state on future COVID vaccines.

We're lucky to have his advice and expertise.",NYGovCuomo,3349,158,487,USA
2020-10-07 16:29:33+00:00,1313879144753696769,"In the hotspot ZIP codes the positivity rate is 5.1%.

We are taking quick action to respond to the clusters &amp; stop the spread.

Here are the 20 hotspot ZIP codes: https://t.co/dNbxFENjPq",NYGovCuomo,1160,311,310,USA
2020-10-07 16:27:32+00:00,1313878639256260608,"Today's update on the numbers:

Of the 108,246 tests reported yesterday, 1,360 were positive (1.25% of total).

Total hospitalizations are at 748.

Sadly, there were 8 COVID fatalities yesterday. https://t.co/H32GcYcRXY",NYGovCuomo,865,125,180,USA
2020-10-06 19:39:43+00:00,1313564614802788352,"Today's update on the numbers:

Of the 96,359 tests reported yesterday, 1,393 were positive (1.45% of total).

Total hospitalizations are at 705.

Sadly, there were 9 COVID fatalities yesterday. https://t.co/UFPzZnkSCg",NYGovCuomo,984,175,236,USA
2020-10-05 22:18:19+00:00,1313242138663178241,"Updated list of ZIP codes with high positivity rates.

No matter where you live, you should take COVID seriously. 

Be especially alert if you live in one of these areas.

NYS will continue to track clusters, focus testing in these areas of concern and enforce compliance. https://t.co/uGTWUMFChE",NYGovCuomo,1959,508,623,USA
2020-10-05 18:55:00+00:00,1313190973619556353,"Treat COVID seriously. Wear a mask. 

208,000 have died.

Many others will have long-term health problems because of it.

Be #NewYorkTough.",NYGovCuomo,25999,1170,3751,USA
2020-10-05 16:57:17+00:00,1313161350093385729,"Today's update on the numbers:

Of the 76,404 tests reported yesterday, 933 were positive (1.22% of total).

Total hospitalizations are at 636.

Sadly, there were 8 COVID fatalities yesterday. https://t.co/cbiuoP4bc1",NYGovCuomo,1428,234,309,USA
2020-10-04 22:03:12+00:00,1312875948950384645,"Never forget it: Wearing a mask is about respect.

#MaskUpAmerica https://t.co/BoIARtyU1T",NYGovCuomo,5246,508,1024,USA
2020-10-04 18:35:38+00:00,1312823712366895104,"Four steps every New Yorker can take to protect yourself &amp; others:

1️⃣ Wear a mask
2️⃣ Download COVID Alert NY 
3️⃣ Wash your hands often
4️⃣ STAY HOME if you have symptoms or had close contact with someone who is positive

#NewYorkTough",NYGovCuomo,4078,357,708,USA
2020-10-04 18:01:02+00:00,1312815005696438272,"21% of all positive cases yesterday were from 20 hotspot ZIP codes.

NYS will directly enforce state guidance in these areas.

If you live in one of these ZIP codes, treat this seriously.

Wear a mask. Get tested. Wash your hands often. Don't attend large gatherings. https://t.co/CMpbtRUeAb",NYGovCuomo,2603,358,824,USA
2020-10-04 16:44:19+00:00,1312795695913619456,"Today's update on the numbers:

Of the 110,329 tests reported yesterday, 1,222 were positive (1.11% of total).

Total hospitalizations fell to 618.

Sadly, there were 14 COVID fatalities yesterday. https://t.co/ZFxw057kUF",NYGovCuomo,1126,143,292,USA
2020-10-03 19:07:44+00:00,1312469400578977792,"Today's update on the numbers:

Of the 134,267 tests reported yesterday, 1,731 were positive (1.29% of total).

Total hospitalizations are at 647.

Sadly, there were 6 COVID fatalities yesterday. https://t.co/AUjiP4FGGh",NYGovCuomo,2215,359,432,USA
2020-10-03 15:43:06+00:00,1312417904458182656,Wear a mask!,NYGovCuomo,84266,6644,9897,USA
2020-10-02 18:52:43+00:00,1312103236157931522,"Today's update on the numbers:

Of the 119,493 tests reported yesterday, 1,598 were positive (1.34% of total).

Total hospitalizations are at 648.

Sadly, there were 7 COVID fatalities yesterday. https://t.co/IM3j0O7uMI",NYGovCuomo,2064,328,403,USA
2020-10-02 13:35:02+00:00,1312023288160432131,"My thoughts are with President Trump and the First Lady and I wish them a full and speedy recovery.

This virus is vicious and spreads easily. 

Wear a mask. Let’s all look out for each other.",NYGovCuomo,45407,1391,3624,USA
2020-10-01 19:45:31+00:00,1311754133607768065,"26% of all positive cases yesterday were from only 20 hotspot ZIP codes.

We will focus on testing and compliance efforts in these areas.

If you live in one of these ZIP codes, treat this seriously.

Wear a mask. Wash your hands often. Get tested. Don't attend large gatherings. https://t.co/YErF1QCV7Z",NYGovCuomo,1978,464,586,USA
